emt_id,customer_id,amount_cad,debit_credit,transaction_date,transaction_time
EMT00000000000118627,SYNCID0000011702,2094.04,D,2022-11-02,22:12:13
EMT00000000000118628,SYNCID0000011702,449.11,C,2022-12-30,22:47:12
EMT00000000000118629,SYNCID0000011702,182.0,C,2022-11-19,12:20:40
EMT00000000000118630,SYNCID0000011702,1554.51,C,2022-12-30,10:30:58
EMT00000000000118631,SYNCID0000011702,565.03,D,2023-01-19,11:02:19
EMT00000000000118632,SYNCID0000011702,446.43,C,2022-11-24,14:44:23
EMT00000000000118633,SYNCID0000011702,182.9,C,2022-11-18,12:31:37
EMT00000000000118634,SYNCID0000011702,154.26,C,2022-11-22,13:50:21
EMT00000000000118635,SYNCID0000011702,1211.13,C,2022-11-28,06:53:22
EMT00000000000118636,SYNCID0000011702,69.38,C,2022-12-11,21:55:14
EMT00000000000118637,SYNCID0000011702,166.08,C,2022-11-18,21:26:52
EMT00000000000118638,SYNCID0000011702,738.46,C,2022-11-03,09:32:46
EMT00000000000118639,SYNCID0000011702,141.97,C,2022-11-16,12:09:22
EMT00000000000118640,SYNCID0000011702,52.5,C,2022-11-08,15:17:31
EMT00000000000118641,SYNCID0000011702,210.85,C,2022-11-05,15:38:16
EMT00000000000118642,SYNCID0000011702,225.74,C,2022-12-05,21:11:50
EMT00000000000118643,SYNCID0000011702,842.18,D,2022-12-09,09:08:42
EMT00000000000118644,SYNCID0000011702,2255.92,D,2022-11-16,20:59:12
EMT00000000000118645,SYNCID0000011702,1215.59,D,2023-01-28,20:23:51
EMT00000000000118646,SYNCID0000011702,533.17,C,2022-11-22,22:22:16
EMT00000000000118647,SYNCID0000011702,1141.26,D,2023-01-13,14:12:38
EMT00000000000118648,SYNCID0000011702,2501.31,C,2022-11-01,11:45:54
EMT00000000000118649,SYNCID0000011702,169.69,D,2022-11-03,16:16:19
EMT00000000000118650,SYNCID0000011702,1822.66,C,2022-12-19,17:53:38
EMT00000000000118651,SYNCID0000011702,9357.85,D,2023-01-25,14:09:35
EMT00000000000118652,SYNCID0000011702,339.22,D,2022-11-22,18:37:30
EMT00000000000118653,SYNCID0000011702,1038.58,D,2023-01-02,16:14:33
EMT00000000000118654,SYNCID0000011702,71.79,D,2022-12-09,12:45:14
EMT00000000000118655,SYNCID0000011702,177.35,C,2022-12-15,14:46:11
EMT00000000000118656,SYNCID0000011702,136.36,D,2023-01-04,14:54:51
EMT00000000000118657,SYNCID0000011702,832.92,D,2022-11-22,21:07:59
EMT00000000000118658,SYNCID0000011702,205.75,D,2023-01-26,15:40:19
EMT00000000000118659,SYNCID0000011702,1705.47,C,2022-11-13,20:10:16
EMT00000000000118660,SYNCID0000011702,106.27,C,2022-11-22,20:17:24
EMT00000000000118661,SYNCID0000011702,157.1,C,2022-12-08,01:13:00
EMT00000000000118662,SYNCID0000011702,29.54,C,2022-11-25,05:32:20
EMT00000000000118663,SYNCID0000011702,1090.32,D,2022-12-26,17:32:49
EMT00000000000118664,SYNCID0000011702,63.25,C,2022-12-22,18:51:01
EMT00000000000118665,SYNCID0000011702,355.77,D,2022-12-08,20:11:19
EMT00000000000118666,SYNCID0000011702,1252.01,D,2023-01-30,18:12:27
EMT00000000000118667,SYNCID0000011702,2583.64,C,2022-11-30,18:29:03
EMT00000000000118668,SYNCID0000011702,21.22,C,2022-11-01,22:21:14
EMT00000000000118669,SYNCID0000011702,1044.95,C,2022-11-18,12:55:11
EMT00000000000118670,SYNCID0000011702,2600.5,D,2023-01-27,23:39:53
EMT00000000000118671,SYNCID0000011702,1073.0,C,2022-11-04,12:32:47
EMT00000000000118672,SYNCID0000011702,339.38,D,2022-12-13,18:18:01
EMT00000000000118673,SYNCID0000011702,107.32,C,2022-11-01,20:39:06
EMT00000000000118674,SYNCID0000011702,2164.56,C,2022-11-01,00:05:27
EMT00000000000118675,SYNCID0000011702,3769.64,C,2022-12-10,14:50:21
EMT00000000000118676,SYNCID0000011702,107.65,D,2022-11-30,15:56:04
EMT00000000000118677,SYNCID0000011702,1116.23,D,2022-12-21,14:22:22
EMT00000000000118678,SYNCID0000011702,3220.8,C,2022-12-29,18:10:17
EMT00000000000118679,SYNCID0000011702,453.83,C,2022-11-23,23:17:36
EMT00000000000118680,SYNCID0000011702,406.79,D,2022-12-14,10:54:59
EMT00000000000118681,SYNCID0000011703,2510.6,D,2022-11-25,15:01:39
EMT00000000000118682,SYNCID0000011703,1249.42,D,2023-01-06,21:46:10
EMT00000000000118683,SYNCID0000011703,712.86,D,2022-12-01,01:41:00
EMT00000000000118684,SYNCID0000011703,1053.19,C,2022-11-11,21:47:55
EMT00000000000118685,SYNCID0000011703,262.9,C,2022-12-31,18:32:34
EMT00000000000118686,SYNCID0000011703,10321.39,D,2022-12-22,16:00:47
EMT00000000000118687,SYNCID0000011703,59.29,C,2022-12-16,20:35:17
EMT00000000000118688,SYNCID0000011703,431.6,C,2022-12-25,20:52:40
EMT00000000000118689,SYNCID0000011703,866.06,D,2023-01-03,02:32:48
EMT00000000000118690,SYNCID0000011703,114.15,D,2022-11-01,19:06:03
EMT00000000000118691,SYNCID0000011703,3218.22,D,2022-11-11,21:12:04
EMT00000000000118692,SYNCID0000011704,1392.27,C,2022-12-02,04:56:52
EMT00000000000118693,SYNCID0000011704,225.71,C,2022-11-12,18:45:47
EMT00000000000118694,SYNCID0000011704,96.47,D,2023-01-13,16:13:36
EMT00000000000118695,SYNCID0000011704,179.76,D,2022-12-31,21:50:59
EMT00000000000118696,SYNCID0000011704,225.82,C,2022-12-08,01:26:09
EMT00000000000118697,SYNCID0000011704,525.23,D,2022-12-23,09:05:51
EMT00000000000118698,SYNCID0000011704,105.55,C,2022-12-14,01:59:57
EMT00000000000118699,SYNCID0000011704,877.91,C,2022-12-29,12:37:15
EMT00000000000118700,SYNCID0000011704,1795.12,D,2022-11-03,00:17:24
EMT00000000000118701,SYNCID0000011704,262.22,C,2022-11-11,04:44:50
EMT00000000000118702,SYNCID0000011704,169.06,C,2022-11-09,13:27:05
EMT00000000000118703,SYNCID0000011704,103.96,C,2022-12-24,22:30:54
EMT00000000000118704,SYNCID0000011704,205.03,C,2022-12-09,03:45:27
EMT00000000000118705,SYNCID0000011704,158.76,C,2022-11-08,17:44:32
EMT00000000000118706,SYNCID0000011704,106.09,D,2023-01-23,13:01:47
EMT00000000000118707,SYNCID0000011704,64.19,C,2022-12-31,15:17:33
EMT00000000000118708,SYNCID0000011704,53.55,C,2022-12-08,02:58:20
EMT00000000000118709,SYNCID0000011704,106.08,D,2022-11-28,02:13:41
EMT00000000000118710,SYNCID0000011704,529.79,C,2022-11-10,19:50:41
EMT00000000000118711,SYNCID0000011704,176.37,C,2022-12-22,17:02:12
EMT00000000000118712,SYNCID0000011713,231.02,D,2022-11-01,21:11:06
EMT00000000000118713,SYNCID0000011715,1145.21,D,2023-01-30,20:45:30
EMT00000000000118714,SYNCID0000011715,211.77,D,2023-01-03,11:20:51
EMT00000000000118715,SYNCID0000011715,1518.11,D,2022-12-20,12:43:05
EMT00000000000118716,SYNCID0000011715,250.34,C,2022-12-15,22:49:56
EMT00000000000118717,SYNCID0000011715,79.28,D,2022-11-21,03:43:37
EMT00000000000118718,SYNCID0000011715,332.95,D,2022-11-06,00:31:57
EMT00000000000118719,SYNCID0000011715,1078.83,D,2023-01-01,18:38:42
EMT00000000000118720,SYNCID0000011715,78.9,C,2022-12-17,16:29:35
EMT00000000000118721,SYNCID0000011715,142.62,C,2022-11-26,18:36:21
EMT00000000000118722,SYNCID0000011715,309.12,D,2022-11-15,02:55:09
EMT00000000000118723,SYNCID0000011715,10.3,D,2022-11-17,03:56:49
EMT00000000000118724,SYNCID0000011715,1586.1,D,2023-01-23,19:49:37
EMT00000000000118725,SYNCID0000011715,2690.14,D,2022-12-29,10:36:05
EMT00000000000118726,SYNCID0000011715,1065.04,C,2022-11-12,19:41:18
EMT00000000000118727,SYNCID0000011715,108.25,D,2022-12-21,15:41:08
EMT00000000000118728,SYNCID0000011715,1231.45,C,2022-12-22,12:08:06
EMT00000000000118729,SYNCID0000011715,20.85,D,2023-01-06,14:46:45
EMT00000000000118730,SYNCID0000011717,1596.26,D,2023-01-06,09:16:15
EMT00000000000118731,SYNCID0000011717,120.9,C,2022-11-16,01:16:53
EMT00000000000118732,SYNCID0000011717,173.4,C,2022-12-07,17:08:09
EMT00000000000118733,SYNCID0000011717,47.53,C,2022-12-02,21:50:15
EMT00000000000118734,SYNCID0000011717,2420.22,C,2022-11-28,13:33:19
EMT00000000000118735,SYNCID0000011717,200.25,D,2022-12-14,11:56:28
EMT00000000000118736,SYNCID0000011717,96.25,C,2022-11-05,18:44:55
EMT00000000000118737,SYNCID0000011717,36.28,C,2022-11-23,16:33:01
EMT00000000000118738,SYNCID0000011717,43.35,C,2022-11-29,18:06:35
EMT00000000000118739,SYNCID0000011718,135.6,C,2022-12-23,03:22:33
EMT00000000000118740,SYNCID0000011719,41.22,C,2022-11-05,16:50:44
EMT00000000000118741,SYNCID0000011719,54.42,D,2022-12-19,16:58:51
EMT00000000000118742,SYNCID0000011719,310.41,D,2022-11-04,17:24:25
EMT00000000000118743,SYNCID0000011720,58.29,D,2022-12-05,22:15:24
EMT00000000000118744,SYNCID0000011720,36.82,C,2022-11-07,12:36:35
EMT00000000000118745,SYNCID0000011720,1521.74,C,2022-11-01,14:45:34
EMT00000000000118746,SYNCID0000011720,127.99,C,2022-12-22,03:03:54
EMT00000000000118747,SYNCID0000011720,125.57,C,2022-12-03,15:04:52
EMT00000000000118748,SYNCID0000011720,213.22,C,2022-12-25,16:11:20
EMT00000000000118749,SYNCID0000011720,140.72,D,2022-12-03,20:03:13
EMT00000000000118750,SYNCID0000011720,65.0,C,2022-11-09,12:31:12
EMT00000000000118751,SYNCID0000011720,240.65,C,2022-11-19,22:29:42
EMT00000000000118752,SYNCID0000011720,47.34,C,2022-12-23,14:05:56
EMT00000000000118753,SYNCID0000011720,1491.46,D,2022-11-21,13:29:31
EMT00000000000118754,SYNCID0000011720,1064.35,D,2022-11-23,22:33:18
EMT00000000000118755,SYNCID0000011720,171.07,C,2022-11-10,15:23:44
EMT00000000000118756,SYNCID0000011720,209.88,C,2022-12-20,17:28:28
EMT00000000000118757,SYNCID0000011720,67.13,D,2022-12-10,22:13:50
EMT00000000000118758,SYNCID0000011720,267.39,C,2022-12-01,15:05:07
EMT00000000000118759,SYNCID0000011720,305.03,D,2022-12-30,11:08:25
EMT00000000000118760,SYNCID0000011720,540.52,C,2022-12-01,04:28:59
EMT00000000000118761,SYNCID0000011720,105.58,C,2022-11-18,14:16:42
EMT00000000000118762,SYNCID0000011720,1035.02,C,2022-11-08,02:16:23
EMT00000000000118763,SYNCID0000011720,322.86,C,2022-11-28,23:25:09
EMT00000000000118764,SYNCID0000011720,558.21,C,2022-11-17,11:45:12
EMT00000000000118765,SYNCID0000011720,20.91,C,2022-12-05,14:42:31
EMT00000000000118766,SYNCID0000011720,10.58,C,2022-12-02,18:55:28
EMT00000000000118767,SYNCID0000011720,62.88,C,2022-11-16,19:55:57
EMT00000000000118768,SYNCID0000011720,51.27,C,2022-11-02,14:51:06
EMT00000000000118769,SYNCID0000011720,1971.17,C,2022-12-30,20:00:54
EMT00000000000118770,SYNCID0000011721,1550.12,D,2022-12-30,11:43:05
EMT00000000000118771,SYNCID0000011721,105.88,D,2023-01-09,13:41:40
EMT00000000000118772,SYNCID0000011721,21.57,C,2022-12-14,22:01:13
EMT00000000000118773,SYNCID0000011721,87.75,C,2022-12-05,22:14:19
EMT00000000000118774,SYNCID0000011721,157.64,C,2022-11-22,01:34:32
EMT00000000000118775,SYNCID0000011721,86.94,C,2022-11-03,13:44:47
EMT00000000000118776,SYNCID0000011721,7.17,C,2022-11-18,21:52:06
EMT00000000000118777,SYNCID0000011721,300.59,C,2022-11-29,16:35:03
EMT00000000000118778,SYNCID0000011721,45.39,C,2022-12-01,02:56:13
EMT00000000000118779,SYNCID0000011721,224.95,C,2022-11-17,23:25:45
EMT00000000000118780,SYNCID0000011721,7356.64,C,2022-11-26,00:39:57
EMT00000000000118781,SYNCID0000011721,1621.15,D,2022-12-30,23:27:11
EMT00000000000118782,SYNCID0000011721,26.29,D,2022-11-16,14:35:28
EMT00000000000118783,SYNCID0000011721,120.02,C,2022-12-08,20:12:26
EMT00000000000118784,SYNCID0000011721,2129.4,D,2022-11-08,07:44:16
EMT00000000000118785,SYNCID0000011721,654.13,C,2022-11-01,21:03:30
EMT00000000000118786,SYNCID0000011721,65.95,D,2022-12-06,19:24:07
EMT00000000000118787,SYNCID0000011721,224.49,C,2022-12-19,13:48:08
EMT00000000000118788,SYNCID0000011725,136.22,D,2023-01-18,14:10:19
EMT00000000000118789,SYNCID0000011725,302.75,D,2022-12-02,16:00:14
EMT00000000000118790,SYNCID0000011725,51.57,C,2022-11-12,17:34:13
EMT00000000000118791,SYNCID0000011725,168.42,C,2022-11-17,14:44:17
EMT00000000000118792,SYNCID0000011725,1080.64,D,2023-01-17,19:22:05
EMT00000000000118793,SYNCID0000011725,10164.98,D,2023-01-26,15:46:33
EMT00000000000118794,SYNCID0000011725,970.42,D,2022-11-24,00:28:51
EMT00000000000118795,SYNCID0000011725,30.86,C,2022-12-16,12:28:02
EMT00000000000118796,SYNCID0000011725,440.65,D,2022-11-10,14:02:28
EMT00000000000118797,SYNCID0000011726,383.78,D,2022-12-29,11:56:29
EMT00000000000118798,SYNCID0000011726,542.36,D,2023-01-14,10:33:10
EMT00000000000118799,SYNCID0000011726,67.88,D,2022-12-16,23:14:31
EMT00000000000118800,SYNCID0000011726,2305.89,D,2022-11-24,18:46:23
EMT00000000000118801,SYNCID0000011726,1051.94,D,2022-11-19,15:56:08
EMT00000000000118802,SYNCID0000011726,664.37,C,2022-12-22,16:54:58
EMT00000000000118803,SYNCID0000011726,393.84,D,2022-12-28,15:30:10
EMT00000000000118804,SYNCID0000011726,451.21,C,2022-12-28,21:53:31
EMT00000000000118805,SYNCID0000011726,468.09,D,2023-01-12,05:44:41
EMT00000000000118806,SYNCID0000011726,1298.57,D,2022-11-04,17:43:44
EMT00000000000118807,SYNCID0000011726,1130.34,D,2022-11-14,19:41:47
EMT00000000000118808,SYNCID0000011726,173.48,D,2022-12-03,23:26:35
EMT00000000000118809,SYNCID0000011726,2997.78,D,2022-12-05,02:28:39
EMT00000000000118810,SYNCID0000011726,555.95,D,2022-11-11,19:34:25
EMT00000000000118811,SYNCID0000011726,239.76,D,2022-12-03,22:26:09
EMT00000000000118812,SYNCID0000011726,453.61,C,2022-12-24,15:13:46
EMT00000000000118813,SYNCID0000011726,1143.62,D,2022-12-21,06:22:37
EMT00000000000118814,SYNCID0000011726,26.49,D,2022-12-13,00:21:06
EMT00000000000118815,SYNCID0000011726,1549.93,D,2022-11-02,02:18:37
EMT00000000000118816,SYNCID0000011726,2635.41,D,2022-12-24,19:29:14
EMT00000000000118817,SYNCID0000011726,955.59,D,2022-11-24,23:25:33
EMT00000000000118818,SYNCID0000011726,1236.92,D,2022-11-27,00:16:41
EMT00000000000118819,SYNCID0000011726,2051.38,D,2022-11-01,17:21:14
EMT00000000000118820,SYNCID0000011726,63.4,D,2023-01-29,23:39:54
EMT00000000000118821,SYNCID0000011726,943.84,D,2023-01-30,16:33:08
EMT00000000000118822,SYNCID0000011726,157.82,D,2023-01-08,10:13:21
EMT00000000000118823,SYNCID0000011726,755.25,D,2023-01-03,09:29:13
EMT00000000000118824,SYNCID0000011726,665.97,D,2023-01-04,23:18:01
EMT00000000000118825,SYNCID0000011726,584.5,D,2022-12-09,07:06:37
EMT00000000000118826,SYNCID0000011726,115.1,D,2023-01-04,20:17:45
EMT00000000000118827,SYNCID0000011726,202.29,C,2022-12-18,22:26:51
EMT00000000000118828,SYNCID0000011726,2167.57,C,2022-12-09,14:58:05
EMT00000000000118829,SYNCID0000011726,597.01,D,2022-12-26,07:59:35
EMT00000000000118830,SYNCID0000011726,844.91,D,2022-12-15,20:10:32
EMT00000000000118831,SYNCID0000011726,1352.05,C,2022-11-11,20:08:24
EMT00000000000118832,SYNCID0000011726,1560.74,D,2022-12-16,16:03:43
EMT00000000000118833,SYNCID0000011726,248.11,C,2022-11-25,22:58:07
EMT00000000000118834,SYNCID0000011726,1277.2,C,2022-12-16,13:09:25
EMT00000000000118835,SYNCID0000011726,95.04,D,2022-11-30,17:00:38
EMT00000000000118836,SYNCID0000011726,167.99,D,2023-01-31,14:02:10
EMT00000000000118837,SYNCID0000011726,26.18,D,2023-01-08,08:18:33
EMT00000000000118838,SYNCID0000011726,397.63,D,2022-11-15,21:21:31
EMT00000000000118839,SYNCID0000011728,812.53,C,2022-11-04,00:28:35
EMT00000000000118840,SYNCID0000011728,142.39,C,2022-11-30,22:52:53
EMT00000000000118841,SYNCID0000011728,105.01,C,2022-11-23,02:49:22
EMT00000000000118842,SYNCID0000011728,368.3,C,2022-12-13,16:20:31
EMT00000000000118843,SYNCID0000011728,15.41,D,2022-12-16,21:52:00
EMT00000000000118844,SYNCID0000011728,211.06,C,2022-12-26,03:21:51
EMT00000000000118845,SYNCID0000011728,1590.82,C,2022-12-27,16:23:52
EMT00000000000118846,SYNCID0000011728,517.83,D,2022-11-24,14:43:00
EMT00000000000118847,SYNCID0000011728,118.02,D,2023-01-31,20:00:21
EMT00000000000118848,SYNCID0000011728,15.71,C,2022-12-23,14:38:10
EMT00000000000118849,SYNCID0000011728,207.92,C,2022-12-20,09:16:59
EMT00000000000118850,SYNCID0000011728,104.44,C,2022-11-22,18:22:05
EMT00000000000118851,SYNCID0000011729,3090.26,D,2023-01-20,11:01:17
EMT00000000000118852,SYNCID0000011729,107.79,D,2022-11-07,20:05:48
EMT00000000000118853,SYNCID0000011729,1562.26,C,2022-11-04,20:58:03
EMT00000000000118854,SYNCID0000011729,72.01,D,2022-11-29,03:42:02
EMT00000000000118855,SYNCID0000011729,1079.56,D,2023-01-27,14:39:55
EMT00000000000118856,SYNCID0000011729,328.98,D,2023-01-14,00:08:13
EMT00000000000118857,SYNCID0000011729,237.47,D,2023-01-18,01:12:08
EMT00000000000118858,SYNCID0000011729,414.42,C,2022-12-30,06:17:41
EMT00000000000118859,SYNCID0000011729,862.87,D,2022-12-06,18:22:43
EMT00000000000118860,SYNCID0000011729,1138.64,C,2022-12-22,02:28:12
EMT00000000000118861,SYNCID0000011729,205.34,D,2022-11-14,05:07:13
EMT00000000000118862,SYNCID0000011729,13.51,D,2023-01-28,11:52:19
EMT00000000000118863,SYNCID0000011729,916.61,D,2022-11-24,01:34:06
EMT00000000000118864,SYNCID0000011729,108.46,C,2022-12-22,13:44:56
EMT00000000000118865,SYNCID0000011729,760.22,D,2022-11-01,10:50:25
EMT00000000000118866,SYNCID0000011729,76.02,D,2023-01-12,15:01:38
EMT00000000000118867,SYNCID0000011729,1404.63,D,2022-12-15,07:42:33
EMT00000000000118868,SYNCID0000011729,1125.52,D,2022-12-02,20:17:02
EMT00000000000118869,SYNCID0000011729,3481.91,D,2022-12-26,08:23:59
EMT00000000000118870,SYNCID0000011729,93.97,D,2022-12-17,09:42:57
EMT00000000000118871,SYNCID0000011729,176.46,D,2022-12-13,09:15:50
EMT00000000000118872,SYNCID0000011729,1065.92,C,2022-12-07,17:11:45
EMT00000000000118873,SYNCID0000011729,2142.35,D,2023-01-19,21:34:04
EMT00000000000118874,SYNCID0000011729,30.37,C,2022-12-15,19:52:17
EMT00000000000118875,SYNCID0000011729,242.86,C,2022-11-25,16:49:19
EMT00000000000118876,SYNCID0000011732,24.57,C,2022-11-17,04:01:12
EMT00000000000118877,SYNCID0000011732,3083.66,D,2023-01-14,20:45:32
EMT00000000000118878,SYNCID0000011732,168.9,C,2022-11-29,00:00:09
EMT00000000000118879,SYNCID0000011732,21.69,C,2022-12-16,20:13:37
EMT00000000000118880,SYNCID0000011732,436.23,C,2022-12-14,15:05:05
EMT00000000000118881,SYNCID0000011732,104.25,D,2022-12-17,17:40:44
EMT00000000000118882,SYNCID0000011732,10743.98,C,2022-12-30,22:49:48
EMT00000000000118883,SYNCID0000011732,6.44,C,2022-11-08,16:17:49
EMT00000000000118884,SYNCID0000011732,108.84,D,2022-12-17,17:06:48
EMT00000000000118885,SYNCID0000011732,549.75,D,2023-01-03,18:08:01
EMT00000000000118886,SYNCID0000011732,60.4,C,2022-12-09,18:24:11
EMT00000000000118887,SYNCID0000011732,533.91,C,2022-11-08,04:06:50
EMT00000000000118888,SYNCID0000011732,471.68,C,2022-12-19,18:06:43
EMT00000000000118889,SYNCID0000011732,665.47,C,2022-11-08,03:43:11
EMT00000000000118890,SYNCID0000011732,22.83,C,2022-11-27,17:01:12
EMT00000000000118891,SYNCID0000011732,355.68,C,2022-11-16,02:34:39
EMT00000000000118892,SYNCID0000011732,25.68,C,2022-11-18,20:59:14
EMT00000000000118893,SYNCID0000011732,422.87,D,2022-12-06,18:34:28
EMT00000000000118894,SYNCID0000011732,2381.33,C,2022-11-30,13:01:32
EMT00000000000118895,SYNCID0000011732,216.79,D,2023-01-27,21:14:35
EMT00000000000118896,SYNCID0000011732,188.46,C,2022-12-16,12:01:44
EMT00000000000118897,SYNCID0000011732,237.63,D,2023-01-27,18:25:40
EMT00000000000118898,SYNCID0000011732,73.71,D,2022-11-08,02:10:53
EMT00000000000118899,SYNCID0000011732,112.99,C,2022-11-07,18:08:02
EMT00000000000118900,SYNCID0000011732,103.95,C,2022-11-21,13:01:44
EMT00000000000118901,SYNCID0000011732,31.24,C,2022-12-01,17:41:07
EMT00000000000118902,SYNCID0000011732,1655.07,D,2023-01-16,20:21:20
EMT00000000000118903,SYNCID0000011732,815.53,D,2022-12-23,19:36:09
EMT00000000000118904,SYNCID0000011732,3744.83,D,2023-01-25,15:25:54
EMT00000000000118905,SYNCID0000011732,10.35,D,2022-12-24,21:01:16
EMT00000000000118906,SYNCID0000011732,315.53,C,2022-11-17,15:52:24
EMT00000000000118907,SYNCID0000011732,410.93,C,2022-12-23,11:30:00
EMT00000000000118908,SYNCID0000011732,68.52,C,2022-11-21,21:54:36
EMT00000000000118909,SYNCID0000011732,55.75,C,2022-12-10,01:23:51
EMT00000000000118910,SYNCID0000011732,82.7,C,2022-12-14,00:56:42
EMT00000000000118911,SYNCID0000011732,162.19,D,2023-01-03,23:36:27
EMT00000000000118912,SYNCID0000011732,42.28,C,2022-11-29,00:46:29
EMT00000000000118913,SYNCID0000011732,535.26,D,2023-01-07,10:57:23
EMT00000000000118914,SYNCID0000011732,407.29,C,2022-12-23,10:12:57
EMT00000000000118915,SYNCID0000011732,272.44,D,2022-12-31,09:47:20
EMT00000000000118916,SYNCID0000011732,297.63,C,2022-12-09,17:58:12
EMT00000000000118917,SYNCID0000011732,127.67,D,2022-12-14,23:59:47
EMT00000000000118918,SYNCID0000011732,278.96,C,2022-11-10,22:52:32
EMT00000000000118919,SYNCID0000011736,174.18,C,2022-11-15,22:52:38
EMT00000000000118920,SYNCID0000011736,102.61,D,2023-01-17,08:58:57
EMT00000000000118921,SYNCID0000011736,539.34,C,2022-11-30,14:05:50
EMT00000000000118922,SYNCID0000011736,3132.39,D,2022-12-28,12:19:23
EMT00000000000118923,SYNCID0000011736,79.19,D,2023-01-20,14:41:05
EMT00000000000118924,SYNCID0000011736,2130.41,D,2023-01-05,12:17:00
EMT00000000000118925,SYNCID0000011736,783.01,D,2022-12-30,09:49:25
EMT00000000000118926,SYNCID0000011737,1971.49,C,2022-11-29,02:09:17
EMT00000000000118927,SYNCID0000011737,139.86,D,2022-11-17,14:38:19
EMT00000000000118928,SYNCID0000011737,275.39,D,2022-12-25,11:40:00
EMT00000000000118929,SYNCID0000011737,3207.03,D,2022-11-04,17:52:38
EMT00000000000118930,SYNCID0000011737,2119.9,D,2022-12-15,08:08:16
EMT00000000000118931,SYNCID0000011737,125.08,D,2022-12-07,22:46:38
EMT00000000000118932,SYNCID0000011737,427.71,D,2022-12-04,15:26:20
EMT00000000000118933,SYNCID0000011737,54.67,D,2022-12-03,18:13:09
EMT00000000000118934,SYNCID0000011737,22.31,D,2023-01-31,17:07:14
EMT00000000000118935,SYNCID0000011737,464.68,D,2022-12-12,18:24:07
EMT00000000000118936,SYNCID0000011737,421.47,D,2022-11-29,19:26:40
EMT00000000000118937,SYNCID0000011737,1677.1,C,2022-11-03,16:17:23
EMT00000000000118938,SYNCID0000011737,1479.95,C,2022-12-15,09:21:42
EMT00000000000118939,SYNCID0000011737,22.57,D,2023-01-13,20:31:35
EMT00000000000118940,SYNCID0000011737,473.13,D,2023-01-06,16:31:28
EMT00000000000118941,SYNCID0000011737,90.64,D,2022-11-02,17:57:29
EMT00000000000118942,SYNCID0000011737,944.21,D,2022-11-01,09:20:17
EMT00000000000118943,SYNCID0000011737,977.76,C,2022-12-28,16:16:58
EMT00000000000118944,SYNCID0000011737,554.65,C,2022-12-09,19:01:05
EMT00000000000118945,SYNCID0000011737,10376.83,D,2023-01-18,01:00:23
EMT00000000000118946,SYNCID0000011737,216.16,D,2022-11-25,20:09:51
EMT00000000000118947,SYNCID0000011737,724.45,D,2023-01-13,15:58:11
EMT00000000000118948,SYNCID0000011737,569.35,C,2022-12-03,19:03:00
EMT00000000000118949,SYNCID0000011737,162.0,C,2022-12-20,21:53:38
EMT00000000000118950,SYNCID0000011740,1446.47,C,2022-12-07,01:07:03
EMT00000000000118951,SYNCID0000011740,83.21,D,2023-01-03,16:47:06
EMT00000000000118952,SYNCID0000011740,308.58,C,2022-12-20,15:32:08
EMT00000000000118953,SYNCID0000011740,21.33,C,2022-12-29,19:45:08
EMT00000000000118954,SYNCID0000011740,1339.3,C,2022-12-11,21:01:37
EMT00000000000118955,SYNCID0000011740,106.91,C,2022-11-09,23:46:19
EMT00000000000118956,SYNCID0000011742,640.28,C,2022-12-10,02:48:33
EMT00000000000118957,SYNCID0000011742,254.81,D,2022-12-27,21:00:44
EMT00000000000118958,SYNCID0000011742,73.7,C,2022-12-01,22:54:36
EMT00000000000118959,SYNCID0000011742,867.69,D,2023-01-08,11:11:30
EMT00000000000118960,SYNCID0000011742,3203.32,C,2022-11-04,04:08:23
EMT00000000000118961,SYNCID0000011742,525.07,D,2023-01-27,23:41:25
EMT00000000000118962,SYNCID0000011742,620.9,D,2023-01-20,11:21:08
EMT00000000000118963,SYNCID0000011742,635.92,D,2023-01-21,00:44:47
EMT00000000000118964,SYNCID0000011742,1041.86,D,2022-11-29,11:30:30
EMT00000000000118965,SYNCID0000011742,262.88,D,2022-12-02,16:14:30
EMT00000000000118966,SYNCID0000011742,459.61,C,2022-12-28,21:48:13
EMT00000000000118967,SYNCID0000011742,386.69,D,2022-11-28,02:58:33
EMT00000000000118968,SYNCID0000011742,798.39,D,2022-12-19,22:36:39
EMT00000000000118969,SYNCID0000011742,152.98,C,2022-12-05,02:38:41
EMT00000000000118970,SYNCID0000011742,2082.63,D,2022-12-08,00:15:33
EMT00000000000118971,SYNCID0000011743,932.28,D,2023-01-26,12:54:36
EMT00000000000118972,SYNCID0000011743,2092.53,D,2022-11-04,15:28:52
EMT00000000000118973,SYNCID0000011743,332.35,D,2022-12-21,14:37:20
EMT00000000000118974,SYNCID0000011743,1177.32,D,2022-11-09,04:28:01
EMT00000000000118975,SYNCID0000011743,1652.49,D,2023-01-27,18:26:14
EMT00000000000118976,SYNCID0000011743,116.47,D,2022-11-22,13:33:42
EMT00000000000118977,SYNCID0000011743,370.07,D,2022-11-10,16:37:03
EMT00000000000118978,SYNCID0000011743,370.73,D,2022-11-10,02:59:46
EMT00000000000118979,SYNCID0000011744,1134.59,D,2022-12-22,08:28:22
EMT00000000000118980,SYNCID0000011744,827.95,D,2022-12-05,01:47:46
EMT00000000000118981,SYNCID0000011744,175.9,D,2022-12-11,15:26:19
