customer_id,country,province,city,industry_code,employee_count,sales,established_date,onboard_date,industry,total_amount,avg_amount,transaction_count,unique_transaction_types,debit_count,credit_count,max_transaction,min_transaction,embedding,anomaly_score,nearest_neighbors
SYNCID0000012572,CA,0,other,4562,0.0,0.0,2013-11-02,2013-11-29,Used Goods Moving and Storage Industry,172559.36000000002,2270.517894736842,76.0,3.0,29.0,30.0,26955.49,6.38,"[2.4033287 6.318148  2.1656556 2.1520689 7.0336494 5.190805  3.9333649
 3.1319594 1.9721123 1.6905019 2.4324193 3.8254    2.2216182 4.338156
 2.4729414 2.2916868]",1,[11905  7163  8669 12332  5391]
SYNCID0000012573,CA,BC,KELOWNA,8653,0.0,0.0,2013-11-27,2016-12-08,"Offices of Dentists, General Practice",1385.3799999999999,230.89666666666665,6.0,2.0,0.0,1.0,355.6,43.21,"[5.323136   2.378007   1.4674833  0.         4.806239   3.9703665
 4.525938   4.0388827  3.590032   2.1655664  0.22605312 0.98908675
 5.4463844  4.50871    8.780128   3.8225267 ]",1,[11906  8677   569 12148 16137]
SYNCID0000012574,CA,ON,CAMBRIDGE,8132,1.0,0.0,1993-09-13,2003-07-07,Immigration Services,234037.24,2147.1306422018347,109.0,5.0,87.0,15.0,96630.29,0.0,"[2.0624213 2.6075573 4.945694  1.7280432 3.878369  3.190896  3.7336817
 4.1804533 4.145537  2.4935904 2.741034  5.492471  4.229822  1.6716375
 1.4470167 2.435512 ]",1,[11907  9913  2141   258  8277]
SYNCID0000012575,CA,SK,PRINCE ALBERT,nan,0.0,0.0,1995-12-14,2017-12-29,0,357566.52,880.7057142857143,406.0,4.0,369.0,25.0,71871.11,-21.71,"[3.5208836  1.734415   6.238474   3.779679   1.8955731  1.5933272
 7.136847   2.0605452  0.71663713 2.4476922  4.827874   5.7837644
 2.0100558  3.5136018  5.886701   6.088685  ]",1,[11908  8834 12990  8706 15571]
SYNCID0000012576,CA,0,other,9942,6.0,0.0,1992-11-17,1991-10-30,Welding,15796.31,149.0217924528302,106.0,1.0,105.0,1.0,4043.58,0.0,"[3.316206  8.1365185 1.0450746 2.180409  5.790019  5.2540264 3.2208023
 0.5864781 1.9548976 3.7839851 2.2672517 3.9226136 1.5794009 3.8004227
 3.1463928 3.4897795]",1,[11909  3530 12410 15695 14834]
SYNCID0000012577,CA,ON,ST CATHARINES,6031,2.0,255964.0,2013-06-14,2013-12-03,Pharmacies,606790.89,15968.181315789474,38.0,4.0,30.0,7.0,468601.69,0.0,"[2.8396416 2.6586826 4.71974   4.2226343 2.0482175 4.7951007 2.7614374
 4.056437  4.576723  4.9771    3.4348478 5.7403693 1.5382717 2.0614147
 1.4297628 0.       ]",1,[11910 12182  2743  4534 13631]
SYNCID0000012578,CA,0,other,6331,4.0,0.0,2018-12-29,2019-01-01,Gasoline Service Stations,71890.36,614.4475213675214,117.0,4.0,96.0,15.0,11906.11,-196.17,"[2.544642   6.4980865  1.7998056  2.247194   6.8035297  5.0865426
 5.004895   1.8882161  0.95777327 1.8592043  2.0950491  5.161806
 2.6909256  3.0648947  2.4932137  2.2948127 ]",1,[11911  5059 14376  3873  9848]
SYNCID0000012579,CA,ON,OSHAWA,4821,2.0,86625.0,1990-03-17,1992-01-10,Telecommunication Carriers Industry,8557.32,658.2553846153846,13.0,2.0,4.0,9.0,3151.65,105.98,"[2.4730637 3.0727015 3.668936  2.6172693 2.4494123 3.2088072 1.7328784
 2.259615  4.7716274 3.9862761 1.8683672 3.560537  3.5114424 3.1351871
 3.0991392 2.7911189]",1,[11912  5542 10086  7580  8913]
SYNCID0000012580,CA,ON,MISSISSAUGA,4013,5.0,82220.0,2005-12-19,0,Residential Renovation,421742.43,2185.193937823834,193.0,4.0,99.0,94.0,40135.06,0.0,"[4.98017    3.3640485  4.966979   3.6931179  2.5476315  0.1962899
 1.9789728  3.1796682  6.372041   3.4387631  3.7101836  7.3388057
 5.6586547  0.87610304 3.816732   0.5316261 ]",1,[11913  3181  3900 13022 11645]
SYNCID0000012581,CA,ON,STONEY CREEK,7771,1.0,22329.0,0,2021-10-26,Management Consulting Services,91150.7,340.11455223880597,268.0,3.0,241.0,6.0,19284.28,-158.85,"[3.3968496  5.3028264  7.268236   2.0231261  3.0696821  2.0723467
 3.0994616  3.1772873  4.4903455  3.5862079  6.0314074  2.7841878
 3.307739   0.37457728 2.8157654  2.7451706 ]",1,[11914  9307 12054 15046   192]
SYNCID0000012582,CA,0,other,7215,3.0,0.0,2009-08-27,2009-10-14,Holding Companies,26040.379999999997,1446.6877777777777,18.0,2.0,18.0,0.0,17679.17,0.0,"[3.839991   7.5202856  0.73927057 1.9936879  8.186431   4.148018
 3.9552536  2.2428029  3.0905304  4.253967   0.5823499  2.7255363
 3.2563446  3.3082752  1.9619262  2.5325763 ]",1,[11915 11949  3081  4769  2076]
SYNCID0000012583,CA,AB,EDMONTON,nan,1.0,29480.0,2010-03-04,2010-08-23,0,683595.46,2485.8016727272725,275.0,3.0,162.0,113.0,87317.35,0.0,"[4.986105  3.6521924 2.0335295 1.4785905 3.9796855 3.5370378 8.204922
 4.5727644 5.8300467 0.3848356 4.0438757 6.4797    0.        4.2226286
 4.4016294 5.1442146]",1,[11916  6101  6680 15673  4847]
SYNCID0000012584,CA,ON,KINGSTON,0211,1.0,0.0,2021-03-02,0,0,207962.84,2122.069795918367,98.0,4.0,63.0,16.0,41181.97,-6338.25,"[0.90520227 2.3761954  5.013296   2.8612921  2.0981193  4.4316263
 4.2102323  4.0865936  3.431809   2.8455238  1.7914674  6.1465807
 3.2987165  3.890058   3.9831572  4.5028195 ]",1,[11917  7648 14455  2272 13925]
SYNCID0000012585,CA,0,other,7739,1.0,59587.0,2016-10-31,0,Other Accounting and Bookkeeping Services,13892.83,2778.566,5.0,2.0,4.0,1.0,5147.41,43.14,"[2.1056757 6.0762143 1.1684892 1.4423153 6.858753  5.5145516 3.193316
 1.7530086 1.9253578 2.9689002 1.5475576 3.4057438 1.7542491 4.5733833
 2.5874932 2.4529371]",1,[11918  8035 14259  2036 12241]
SYNCID0000012586,CA,0,other,7215,1.0,54682.0,0,1997-10-17,Holding Companies,8173.68,1167.6685714285716,7.0,1.0,0.0,7.0,3215.0,255.51,"[3.8912365 7.7032003 0.5311477 1.7992837 8.236397  3.9651694 3.2029238
 2.2610564 3.4328647 4.432812  0.8026576 2.0640094 2.5886755 4.1540365
 2.172466  2.5631597]",1,[11919 13047  1788  4329  9974]
SYNCID0000012587,CA,0,other,9799,0.0,0.0,0,1991-04-08,Other Personal and Household Services n.e.c.,765703.21,255234.40333333332,3.0,1.0,2.0,1.0,754450.85,304.78,"[ 4.3789115  0.         6.882189   3.1597931  9.0109825 15.041668
  3.2437644  1.4950051  4.9377394  3.7827778  0.         0.
  2.3608584  5.2624407  4.0565987  5.118825 ]",1,[11920 11247 10647  6949  9723]
SYNCID0000012588,CA,SK,REGINA,9811,0.0,276907.0,1997-04-08,2016-09-14,Religious Organizations,87498.23,1029.3909411764705,85.0,5.0,39.0,31.0,19950.62,2.49,"[4.3300834 0.        7.660615  7.8208833 5.4508133 2.265376  5.23233
 1.0366457 0.        2.8182855 1.8618064 2.5868185 2.9999254 2.2958188
 5.02407   1.3235936]",1,[11921 11885  5307 15617  3259]
SYNCID0000012589,CA,0,other,0132,0.0,0.0,2023-02-28,0,0,13247.939999999999,3311.9849999999997,4.0,1.0,2.0,2.0,5600.51,526.94,"[1.1992415  6.293127   1.4613144  2.0808938  5.778165   7.023873
 3.4731688  2.1427226  2.0329356  2.9762502  1.7650616  4.3446436
 0.17918569 6.3049593  4.078132   4.3122673 ]",1,[11922  5155 14219  1109 14923]
SYNCID0000012590,CA,QC,MONTREAL,7799,0.0,303691.0,2016-03-11,2018-02-13,Other Business Services n.e.c.,230667.18,5242.435909090909,44.0,2.0,22.0,22.0,78728.1,16.3,"[3.1037145  6.1372147  3.1317017  3.2521572  0.5810752  4.254127
 6.6823783  3.0060644  5.4507065  4.9486203  1.9917436  2.0519543
 4.409992   7.8616056  0.53865993 1.4149952 ]",1,[11923  3100 16068  6022  8570]
SYNCID0000012592,CA,ON,TORONTO,6031,4.0,780618.0,1997-04-11,2006-11-18,Pharmacies,59202.66,294.54059701492537,201.0,1.0,197.0,4.0,7883.09,-458.38,"[3.7968147 6.6853614 6.5747547 3.2471435 0.        3.9200177 0.8012496
 2.4859087 6.0241275 7.2575555 5.496337  6.0176034 1.8186815 3.3344374
 1.1278323 1.9755507]",1,[11924  2007  2164 14226 16115]
SYNCID0000012593,CA,AB,CALGARY,7771,1.0,0.0,2021-07-09,2021-10-28,Management Consulting Services,627756.55,3736.646130952381,168.0,3.0,59.0,81.0,210377.39,0.0,"[7.360161  4.369452  5.010526  3.3542826 2.7303224 4.4701047 6.985563
 4.544259  8.670078  1.2432957 6.5611167 2.0976305 1.5496984 1.6261183
 1.0491768 1.1031827]",1,[11925  4690  8910  5380 15044]
SYNCID0000012594,CA,ON,NEWMARKET,9211,1.0,0.0,2023-07-14,2023-09-09,"Restaurants, Licensed",1883.73,269.1042857142857,7.0,1.0,0.0,7.0,520.35,52.02,"[0.11444366 3.879349   4.012514   3.1191764  3.363546   2.0492764
 2.2371469  1.234554   5.812088   4.7332635  1.8825378  2.9623287
 0.79575926 4.224583   2.8557386  1.0143706 ]",1,[11926  1208 15753  3155 12914]
SYNCID0000012595,CA,ON,MEAFORD,7799,1.0,0.0,2018-01-04,0,Other Business Services n.e.c.,73631.35,1363.5435185185186,54.0,2.0,40.0,14.0,52520.84,0.59,"[1.2216392  4.1183243  1.8282615  0.95714694 2.5093193  2.5320349
 2.750813   2.9468982  5.5137424  4.6707706  2.5340755  4.47012
 3.6562693  4.5767107  1.8953018  2.6699615 ]",1,[11927  7975  8195  6631  8655]
SYNCID0000012596,CA,ON,ST CATHARINES,6213,2.0,84556.0,2000-11-13,2000-11-29,Furniture Refinishing and Repair Shops,879763.8,11279.023076923078,78.0,3.0,46.0,32.0,434126.35,1.99,"[2.9614387 2.7296205 4.9919243 2.2285218 2.9027472 3.767787  3.1006618
 3.3230724 5.49015   3.2742515 1.5057392 4.581611  2.7414308 2.7520504
 2.4651325 2.8312902]",1,[11928  6021   290  9308 15234]
SYNCID0000012597,CA,0,other,9712,1.0,0.0,0,2017-11-15,Beauty Shops,201542.78,1919.4550476190477,105.0,2.0,44.0,61.0,32805.4,2.08,"[1.3299975 8.554646  1.9500787 3.5691407 7.4993    3.6902065 5.6356354
 1.6467607 3.292635  0.2694636 2.3553123 2.533014  3.0926535 4.3694663
 3.797976  3.7838242]",1,[11929  6109 11197 12282 11484]
SYNCID0000012598,CA,ON,BRAMPTON,7215,1.0,0.0,2023-03-03,0,Holding Companies,23173.0,1782.5384615384614,13.0,1.0,7.0,6.0,10640.58,2.11,"[3.126178   5.1783743  4.831046   4.3867664  5.8116617  2.6207573
 0.03540242 2.302453   6.119944   5.5586343  2.076826   3.5766943
 4.1623287  2.0852795  1.5142343  3.832641  ]",1,[11930  9522  8215  7681  6432]
SYNCID0000012599,CA,ON,TORONTO,4561,1.0,0.0,2015-05-11,2015-12-05,General Freight Trucking Industry,1224818.3699999999,3274.915427807486,374.0,4.0,150.0,222.0,187449.93,0.0,"[3.2478192  7.907713   5.826067   5.1696944  1.2876933  1.7523849
 2.7448282  8.376244   7.2343426  0.36683512 3.350307   7.3403053
 4.20379    1.8376248  1.5720936  3.4755905 ]",1,[11931 12653  3390 15791 13502]
SYNCID0000012600,CA,ON,TORONTO,7771,0.0,0.0,2015-03-25,2018-12-04,Management Consulting Services,853011.28,5138.6221686746985,166.0,4.0,109.0,39.0,109168.1,0.21,"[3.1041565 5.8021526 9.577712  2.9504745 2.4123724 3.3985581 3.3795996
 4.673025  6.8398647 3.5671878 4.4102144 3.314743  4.874002  0.8971144
 1.305928  1.7134405]",1,[11932   231  7099  3924  7425]
SYNCID0000012601,CA,BC,VANCOUVER,7292,0.0,0.0,2023-12-10,2023-12-27,"Estate, Trust and Agency Funds",64948.83,2405.512222222222,27.0,3.0,11.0,15.0,19495.57,2.11,"[6.6272793 0.        3.6329112 3.5175843 3.5164587 4.6732874 0.9876323
 5.8140516 1.1072953 1.3385763 4.253864  1.4713479 6.3153815 4.6537027
 6.2738714 3.7263737]",1,[11933 11607   265 12917 12559]
SYNCID0000012602,CA,0,other,7799,1.0,0.0,2002-05-24,2002-06-17,Other Business Services n.e.c.,142138.33000000002,1204.5621186440678,118.0,2.0,1.0,6.0,10436.15,32.13,"[1.3988119  7.6331906  0.         0.81607443 6.304867   4.523263
 3.8958764  2.0662303  2.633561   3.2509246  2.617022   4.2709785
 2.6610384  5.4148655  1.7004251  2.2819679 ]",1,[11934  3023  8666  9743  8980]
SYNCID0000012603,CA,ON,WASAGA BEACH,nan,0.0,0.0,1999-11-01,2000-04-27,0,827.04,275.68,3.0,1.0,1.0,2.0,490.07,66.45,"[1.086101  2.9108305 3.6232455 2.5568273 2.09568   4.8322754 2.2567463
 2.761981  5.020792  4.0238185 2.1520634 4.891321  1.1551778 5.2999754
 4.2710285 4.7058964]",1,[11935  2432 10908  9777  3579]
SYNCID0000012604,CA,0,other,other,0.0,0.0,1995-04-02,1995-07-31,0,21961.0,1689.3076923076924,13.0,2.0,4.0,7.0,10856.99,41.67,"[1.0595133 6.025337  1.7015207 2.207557  5.9396257 6.9603453 4.082075
 2.5745072 1.7279352 2.478354  1.7837338 4.9277925 0.6910371 5.902575
 3.887323  3.9761183]",1,[11936   799 14280 14501  1316]
SYNCID0000012605,CA,0,other,7215,2.0,214983.0,2005-01-25,2006-12-13,Holding Companies,901198.8,3604.7952,250.0,3.0,144.0,105.0,189336.47,0.39,"[5.407837   8.818989   2.0311353  2.1277788  7.9847746  2.6247807
 4.715388   4.026698   2.6804886  2.1716044  0.83803976 4.340044
 3.2633324  3.1392577  2.0542588  2.8024664 ]",1,[11937  5422 14803  4746  5276]
SYNCID0000012606,CA,0,other,0311,4.0,1.0,2021-12-27,2022-02-22,0,610480.18,2522.645371900827,242.0,3.0,134.0,108.0,59888.52,0.01,"[2.7472389  7.802607   2.525108   2.8767858  5.221278   5.7176332
 5.0742464  3.527724   1.4848423  0.65428174 1.5505344  6.930781
 1.0509863  4.711183   4.2106514  4.512744  ]",1,[11938  8938  8313  7105  1968]
SYNCID0000012607,CA,ON,NEPEAN,9861,0.0,0.0,1980-02-01,0,Civic and Fraternal Organizations,23692.090000000004,1480.7556250000002,16.0,3.0,11.0,5.0,10371.78,2.04,"[0.        3.3649178 3.3543065 1.4846585 4.5382023 3.3563151 1.3060317
 2.8927658 4.511744  2.2978513 2.4107215 4.3712068 2.2669263 1.7806761
 2.4378538 2.9928663]",1,[11939  9400  1263  1142   966]
SYNCID0000012608,CA,AB,MORINVILLE,7799,1.0,0.0,0,2021-07-03,Other Business Services n.e.c.,547062.03,1212.9978492239468,451.0,1.0,0.0,0.0,27100.22,4.51,"[4.2872906 4.573512  0.        0.4092319 2.6618567 1.6997502 5.355367
 2.096461  6.057801  3.5148807 5.1586423 4.0074153 1.9273927 5.184158
 1.2750256 3.832557 ]",1,[11940 12273 11619  4841  5186]
SYNCID0000012609,CA,0,other,6593,0.0,0.0,2021-04-20,2021-11-24,Art Galleries and Artists' Supply Stores,207582.41,1504.2203623188407,138.0,3.0,103.0,35.0,38762.39,-208.22,"[2.9085712 6.8075523 2.2521408 1.8028369 6.7984886 4.7383294 3.7870212
 2.6939106 1.2820919 1.8274028 2.5419893 4.2122784 2.0176423 3.931705
 2.439433  2.5509534]",1,[11941 12549  2700  9160  3891]
SYNCID0000012610,CA,ON,HAMILTON,9699,4.0,383594.0,2003-05-22,2001-08-11,Other Amusement and Recreational Services n.e.c.,49498.11,405.7222131147541,122.0,4.0,104.0,13.0,9366.46,-451.43,"[0.9704571 2.5983846 4.7422504 4.584654  1.0821667 1.5578296 4.7841973
 4.163911  4.230788  4.339765  2.3379729 4.1136737 3.880142  2.6562471
 2.346985  3.1902232]",1,[11942  7560  1580  2470  7206]
SYNCID0000012611,CA,AB,CALGARY,8651,0.0,3827919.0,0,2011-01-09,"Offices of Physicians, General Practice",137708.86,4590.295333333333,30.0,3.0,25.0,5.0,107902.81,0.0,"[5.4124565 2.7462864 3.4769466 0.        0.9998322 7.226168  6.3198023
 2.397668  8.023255  1.909637  7.5328445 5.54988   1.1733644 6.064911
 2.7651334 0.       ]",1,[11943 15952  9014 16188 13152]
SYNCID0000012612,CA,ON,ST CATHARINES,0919,2.0,0.0,0,0,0,365755.05,1256.890206185567,291.0,4.0,256.0,33.0,39946.7,-49.28,"[1.9212785  3.3444319  4.950964   2.3561988  0.84295654 3.065228
 4.911971   3.7504618  3.1450357  3.0207922  3.2454538  7.4156113
 2.7176037  3.3244424  3.3164406  5.3735075 ]",1,[11944 15622  6687  2045  9791]
SYNCID0000012613,CA,ON,COURTICE,4561,1.0,0.0,2022-04-05,2022-12-26,General Freight Trucking Industry,36008.630000000005,1161.5687096774195,31.0,3.0,9.0,13.0,10719.2,0.0,"[1.296075  4.1922464 2.0419946 4.115393  3.2242727 3.572987  2.4615774
 5.058488  5.1202054 3.689098  4.0235443 4.2969723 3.3738492 1.753225
 2.1100197 2.99677  ]",1,[11945 11504 13360 11657 10564]
SYNCID0000012614,CA,ON,BRAMPTON,4013,0.0,0.0,0,2017-10-07,Residential Renovation,720689.95,3275.863409090909,220.0,4.0,138.0,63.0,165432.26,0.0,"[4.2405806 4.879147  6.43769   5.2808733 4.9434576 2.0754645 0.9310032
 1.877855  4.2668    1.9230781 5.023692  7.0942373 6.1414437 1.9758601
 0.8642756 2.0279632]",1,[11946 15465  7032 14407  3622]
SYNCID0000012615,CA,0,other,other,1.0,0.0,0,2016-07-05,0,84510.81,2061.239268292683,41.0,2.0,27.0,14.0,27917.01,0.65,"[1.3195221 6.301751  1.7817146 2.2707813 5.7647066 6.8742547 4.1764917
 2.501254  1.6961699 2.4356825 1.7372131 5.1303906 0.7153837 5.6854005
 3.9264836 4.1823225]",1,[11947 16053  4138 13002  3464]
SYNCID0000012616,CA,0,other,9919,0.0,0.0,2000-09-11,2016-10-09,Other Machinery and Equipment Rental and Leasing,88833.19,734.1585950413223,121.0,1.0,119.0,2.0,58216.38,0.0,"[3.0735981 7.3630743 1.6489962 1.796289  6.28389   4.6609473 3.1038077
 1.5482527 1.8042206 3.2912364 3.2897065 3.0609891 1.3767097 4.9777427
 2.552775  3.5874789]",1,[11948  1048 10508 15487  2609]
SYNCID0000012617,CA,0,other,7215,2.0,0.0,2021-06-21,2021-12-28,Holding Companies,30221.5,1678.9722222222222,18.0,2.0,5.0,2.0,8528.66,2.16,"[3.7424521 7.397152  0.7507174 1.957478  8.321452  4.0802493 3.888012
 2.4216397 3.1124072 4.133391  0.6511779 2.6214278 3.2094595 3.5193086
 1.9585279 2.4156098]",1,[11949  3081  2076  4769 15504]
SYNCID0000012618,CA,ON,WOODBRIDGE,4214,1.0,21050.0,0,2000-11-14,Excavating and Grading,115632.68000000001,3400.9611764705883,34.0,3.0,16.0,18.0,59601.23,111.1,"[2.1311915 3.0313406 4.276492  2.4909568 2.7750745 3.487996  2.2915826
 3.0596614 4.799882  3.1099472 2.0150669 4.0563374 3.6757367 3.0211043
 2.8116922 2.0757463]",1,[11950  9829  3925  7495  9592]
SYNCID0000012619,CA,ON,OTTAWA,9861,0.0,0.0,1991-04-07,0,Civic and Fraternal Organizations,657225.78,3405.314922279793,193.0,3.0,19.0,170.0,65439.5,2.13,"[2.1004634  5.42143    6.219822   2.1563475  6.871112   1.6892173
 0.73788667 4.494049   4.853374   0.         1.3698049  5.225456
 2.6609504  1.0542599  6.3448634  3.215349  ]",1,[11951 14321  5041 15739  5100]
SYNCID0000012620,CA,ON,OTTAWA,other,2.0,50543.0,2001-11-03,2005-12-28,0,124430.63,2145.3556896551727,58.0,3.0,45.0,13.0,25981.2,-17.63,"[0.9728228 3.087634  6.253148  1.8435261 4.5749617 4.36988   2.9236732
 2.622383  3.4373732 2.8896918 1.2743781 5.656346  3.1410396 2.942863
 6.745291  5.24662  ]",1,[11952 14703  6377 11323 11817]
SYNCID0000012622,CA,AB,CALGARY,7721,1.0,105429.0,2020-03-27,2020-08-30,Computer Services,3889872.23,5920.657884322679,657.0,3.0,444.0,158.0,457714.85,0.0,"[10.858772    3.686917    5.806183    1.5442568   0.10495627  0.37329143
  8.297581    3.5849779   7.2908435   0.          6.6190667   5.7888694
  3.2134364   3.7384262   0.64231604  6.440422  ]",1,[11953 12101  8151 13756  3091]
SYNCID0000012623,CA,ON,BRANTFORD,other,0.0,0.0,2023-09-30,2023-12-01,0,184843.3,313.82563667232597,589.0,4.0,572.0,14.0,21394.04,-88.67,"[3.418109   4.873533   6.154377   1.4294281  0.18474758 1.2485877
 5.41887    3.1849093  0.96708506 3.6178732  5.8299513  8.449144
 3.1862235  3.197774   3.0408294  8.017635  ]",1,[11954  7092  1500  4526 12558]
SYNCID0000012624,CA,ON,BRAMPTON,6351,1.0,0.0,2021-11-12,2021-12-12,Garages (General Repairs),9789.94,1631.6566666666668,6.0,1.0,6.0,0.0,5368.36,3.85,"[0.33185267 5.6365685  5.1447096  4.931004   3.80449    3.7225213
 0.         1.4007233  4.064484   4.904511   4.4352183  4.402705
 3.0932174  2.118205   2.8814073  1.7941214 ]",1,[11955 16249 13136 13594  2739]
SYNCID0000012625,CA,BC,POWELL RIVER,7771,1.0,124332.0,0,2016-09-27,Management Consulting Services,20264.3,2251.588888888889,9.0,1.0,4.0,5.0,6475.48,4.19,"[7.0308166 3.7188723 4.124546  2.7712083 3.6457102 5.079463  1.2838222
 3.3758516 3.674951  3.8672323 4.938793  0.        2.62926   0.4930619
 6.0446577 1.7694713]",1,[11956   745 13450 14776  8409]
SYNCID0000012626,CA,0,other,4013,1.0,232492.0,2007-05-23,2006-03-13,Residential Renovation,46291.840000000004,734.7911111111111,63.0,4.0,52.0,5.0,10370.11,0.0,"[4.0364046  6.468514   1.534436   2.4362934  7.5399666  4.4878664
 3.9874506  0.89215386 1.7175429  1.8786118  3.5233526  5.0651355
 4.769516   3.9605494  1.4875171  0.03455925]",1,[11957  2969  1007 11216  9856]
SYNCID0000012627,CA,SK,REGINA,4272,1.0,110898.0,1987-10-22,1992-03-13,Drywall Work,52415.490000000005,1941.3144444444447,27.0,2.0,12.0,15.0,23181.58,5.32,"[5.834413   0.00656009 5.824074   5.3864517  5.4918146  2.6589732
 3.926598   0.         2.415978   4.2306066  2.5856519  2.2348711
 1.8830384  3.4576392  5.116048   1.9756562 ]",1,[11958   338  2291  3364 10992]
SYNCID0000012629,CA,QC,MONTREAL,4241,10.0,887180.0,0,2023-10-08,Plumbing,400182.91,33348.57583333333,12.0,1.0,8.0,4.0,388812.88,0.1,"[5.4019666  6.211726   5.1304665  4.3676653  0.14278638 7.6967244
 7.1264095  0.29884744 5.772236   4.63939    0.         0.0473038
 2.996837   5.6410627  1.6292218  1.9564172 ]",1,[11959 14951  6326  6448  5498]
SYNCID0000012630,CA,ON,TORONTO,9942,1.0,96671.0,1999-10-08,2000-08-17,Welding,39977.21,317.27944444444444,126.0,4.0,104.0,5.0,10778.84,-356.15,"[1.6492124 4.436558  6.6400547 2.3098876 1.5672472 3.3556733 3.2011666
 3.580742  5.587178  4.1924815 2.8209133 5.9932895 5.407698  3.190887
 1.4755745 2.9506013]",1,[11960  7941  6199  6889  9016]
SYNCID0000012631,CA,ON,MISSISSAUGA,7599,1.0,0.0,2020-12-24,2020-12-31,Other Real Estate Operators,17534.760000000002,5844.920000000001,3.0,1.0,2.0,1.0,12481.11,1154.66,"[2.1245344  1.8089671  4.329141   2.3798559  1.5695711  2.160615
 0.49847436 3.3050447  6.734235   6.048461   2.7322202  3.544952
 2.3380077  2.3601284  4.5442805  2.7899454 ]",1,[11961  7543  1616  2198  7187]
SYNCID0000012632,CA,0,other,9953,0.0,86375.0,2016-07-24,2014-11-20,Janitorial Services,38678.33,1208.6978125,32.0,4.0,6.0,0.0,6965.51,15.9,"[1.4286892 5.5317802 1.3127898 2.5058677 6.755311  5.500314  3.8633137
 2.891665  1.1776735 1.5831387 1.6448051 3.9127953 3.1985989 3.566802
 1.7786714 1.5894157]",1,[11962 13078 10179  4564  3345]
SYNCID0000012633,CA,ON,TORONTO,7611,1.0,0.0,2014-02-12,0,Insurance and Real Estate Agencies,28263.45,628.0766666666667,45.0,4.0,35.0,3.0,3969.58,3.21,"[2.4638143 2.3283868 7.2469873 3.3168871 2.4460418 5.196393  2.099925
 1.3821955 6.5274906 1.9508976 3.5570993 8.0991745 5.5243373 3.8615513
 1.2675753 3.4251316]",1,[11963  8116 12952 16218 11192]
SYNCID0000012634,CA,BC,KELOWNA,9811,1.0,0.0,2019-01-15,2019-02-04,Religious Organizations,130324.64,1432.138901098901,91.0,2.0,21.0,70.0,26295.95,-38.85,"[6.035215  2.5630221 1.8512555 3.651792  4.615481  3.4992895 1.6907754
 4.22225   1.1671989 1.2957504 0.620177  1.5004197 3.7093117 2.8552303
 7.899836  3.003583 ]",1,[11964  1860 15528  3375 14638]
SYNCID0000012635,CA,0,other,8651,0.0,592792.0,1996-01-28,1996-11-25,"Offices of Physicians, General Practice",228552.29,6177.088918918919,37.0,3.0,18.0,19.0,107064.89,1.52,"[1.3483948 6.982805  1.7454572 0.5312789 6.00371   6.6066985 3.641151
 2.31818   2.3374867 0.6236323 4.3460326 4.6814938 2.6170714 4.982496
 3.9644957 1.1016604]",1,[11965 12041  8653 11580  1389]
SYNCID0000012636,CA,0,other,7292,0.0,0.0,2015-10-11,2015-10-26,"Estate, Trust and Agency Funds",81801.36,1817.808,45.0,1.0,38.0,7.0,17842.6,12.42,"[2.1383233 5.3874984 1.7131282 2.3553936 8.035466  4.1428223 2.2599573
 2.5619814 2.074857  1.760338  3.8486147 2.3009906 2.105339  7.2329464
 2.1253195 3.6898592]",1,[11966  9153 15651  2290  1162]
SYNCID0000012637,CA,ON,KINGSTON,4241,2.0,0.0,2020-11-27,2020-12-02,Plumbing,104984.19,739.3252816901409,142.0,5.0,121.0,20.0,21327.88,-153.79,"[1.9668884 3.4142437 4.461875  2.195674  2.6957269 2.991546  4.964184
 3.2007513 3.123359  1.8033494 2.2318416 4.2086782 4.5367355 2.0919995
 1.8608876 2.3805552]",1,[11967 15683  3133 10337  3012]
SYNCID0000012638,CA,ON,TORONTO,7752,1.0,176246.0,2011-03-19,2011-04-12,Offices of Engineers,9415.97,130.7773611111111,72.0,1.0,70.0,2.0,1044.53,-22.75,"[2.1172218 4.4960175 5.939314  1.9786761 1.2485126 3.5219932 1.1537079
 1.9804685 6.7379274 5.131253  2.6972637 4.225421  3.6235154 4.3853273
 1.8926378 3.8717098]",1,[11968  4562  2031 10880  5664]
SYNCID0000012640,CA,NL,ST. JOHN'S,7611,0.0,176674.0,1990-08-06,1995-04-10,Insurance and Real Estate Agencies,275962.09,4311.90765625,64.0,2.0,23.0,41.0,65738.32,43.85,"[4.304643   0.19752133 2.0258083  5.091119   2.1420732  5.6964884
 1.1375444  0.         2.3499959  2.3399372  5.074292   6.174477
 2.8439167  5.2711415  3.3632927  2.5015    ]",1,[11969  5342  5573 13094 12841]
SYNCID0000012641,CA,BC,VANCOUVER,7761,1.0,0.0,2019-12-16,2019-12-30,Offices of Lawyers and Notaries,57469.25,2298.77,25.0,4.0,15.0,5.0,16899.31,0.0,"[8.749494   2.0403428  2.9585037  1.8963594  2.5749626  7.257957
 0.4937939  5.855341   2.1277013  2.6215029  4.3526826  3.2134528
 6.757724   0.33313107 5.4421525  2.2064943 ]",1,[11970  8541 10225  8590 12613]
