cheque_id,customer_id,amount_cad,debit_credit,transaction_date
CHE00000000000243588,SYNCID0000015283,1801.57,credit,2022-11-03
CHE00000000000243589,SYNCID0000015283,2179.67,credit,2022-12-02
CHE00000000000243590,SYNCID0000015283,806.12,credit,2022-11-07
CHE00000000000243591,SYNCID0000015283,77.51,debit,2023-01-05
CHE00000000000243592,SYNCID0000015283,2490.13,credit,2023-01-11
CHE00000000000243593,SYNCID0000015283,214.81,credit,2022-11-07
CHE00000000000243594,SYNCID0000015283,3226.0,credit,2023-01-25
CHE00000000000243595,SYNCID0000015283,28768.84,credit,2022-11-16
CHE00000000000243596,SYNCID0000015283,10821.77,debit,2022-11-02
CHE00000000000243597,SYNCID0000015283,282.97,debit,2022-11-23
CHE00000000000243598,SYNCID0000015283,199.62,debit,2022-11-04
CHE00000000000243599,SYNCID0000015283,375.54,credit,2022-11-21
CHE00000000000243600,SYNCID0000015283,1228.51,credit,2022-11-01
CHE00000000000243601,SYNCID0000015283,2961.06,debit,2023-01-17
CHE00000000000243602,SYNCID0000015283,8312.21,debit,2022-12-01
CHE00000000000243603,SYNCID0000015283,1558.84,debit,2023-01-04
CHE00000000000243604,SYNCID0000015283,42.22,credit,2022-12-13
CHE00000000000243605,SYNCID0000015283,2115.07,debit,2022-12-15
CHE00000000000243606,SYNCID0000015283,2607.53,debit,2023-01-11
CHE00000000000243607,SYNCID0000015283,1655.21,debit,2022-12-06
CHE00000000000243608,SYNCID0000015283,1246.29,debit,2022-11-07
CHE00000000000243609,SYNCID0000015283,1942.78,credit,2023-01-04
CHE00000000000243610,SYNCID0000015283,1335.92,credit,2023-01-19
CHE00000000000243611,SYNCID0000015283,10704.84,debit,2022-11-08
CHE00000000000243612,SYNCID0000015283,19400.06,debit,2023-01-13
CHE00000000000243613,SYNCID0000015283,29.76,credit,2023-01-10
CHE00000000000243614,SYNCID0000015283,858.88,debit,2022-11-17
CHE00000000000243615,SYNCID0000015283,504.86,debit,2023-01-03
CHE00000000000243616,SYNCID0000015283,431.61,debit,2022-12-16
CHE00000000000243617,SYNCID0000015283,81.13,credit,2022-12-02
CHE00000000000243618,SYNCID0000015283,3.15,debit,2022-12-22
CHE00000000000243619,SYNCID0000015283,85.87,debit,2022-12-23
CHE00000000000243620,SYNCID0000015283,2444.07,credit,2022-12-12
CHE00000000000243621,SYNCID0000015283,842.96,credit,2022-11-03
CHE00000000000243622,SYNCID0000015283,3957.04,debit,2023-01-05
CHE00000000000243623,SYNCID0000015283,48.43,credit,2022-11-08
CHE00000000000243624,SYNCID0000015283,219.6,debit,2023-01-04
CHE00000000000243625,SYNCID0000015283,1754.75,debit,2023-01-04
CHE00000000000243626,SYNCID0000015283,2282.11,credit,2022-11-28
CHE00000000000243627,SYNCID0000015283,352.14,debit,2022-12-07
CHE00000000000243628,SYNCID0000015283,1786.46,debit,2022-11-25
CHE00000000000243629,SYNCID0000015283,284.4,credit,2022-12-05
CHE00000000000243630,SYNCID0000015283,3503.69,credit,2022-11-04
CHE00000000000243631,SYNCID0000015283,273.79,credit,2022-12-13
CHE00000000000243632,SYNCID0000015283,72.43,debit,2023-01-23
CHE00000000000243633,SYNCID0000015283,689.74,debit,2022-11-22
CHE00000000000243634,SYNCID0000015283,2341.63,credit,2022-12-13
CHE00000000000243635,SYNCID0000015283,24.1,credit,2023-01-03
CHE00000000000243636,SYNCID0000015283,154.21,credit,2022-11-03
CHE00000000000243637,SYNCID0000015283,842.94,debit,2022-11-24
CHE00000000000243638,SYNCID0000015286,26.4,credit,2023-01-15
CHE00000000000243639,SYNCID0000015286,355.88,credit,2023-01-16
CHE00000000000243640,SYNCID0000015286,36.06,debit,2023-01-20
CHE00000000000243641,SYNCID0000015286,1286.77,debit,2023-01-11
CHE00000000000243642,SYNCID0000015286,258.59,credit,2022-12-14
CHE00000000000243643,SYNCID0000015286,125.25,credit,2022-12-28
CHE00000000000243644,SYNCID0000015286,1955.07,credit,2022-11-28
CHE00000000000243645,SYNCID0000015286,72.41,credit,2022-11-03
CHE00000000000243646,SYNCID0000015286,6071.77,debit,2022-12-15
CHE00000000000243647,SYNCID0000015286,708.51,debit,2023-01-06
CHE00000000000243648,SYNCID0000015286,335.95,debit,2023-01-03
CHE00000000000243649,SYNCID0000015286,582.46,debit,2022-11-04
CHE00000000000243650,SYNCID0000015286,1468.46,credit,2022-12-12
CHE00000000000243651,SYNCID0000015286,1294.04,debit,2022-12-28
CHE00000000000243652,SYNCID0000015286,2093.91,debit,2022-11-10
CHE00000000000243653,SYNCID0000015286,565.67,credit,2022-11-20
CHE00000000000243654,SYNCID0000015286,279.75,credit,2023-01-17
CHE00000000000243655,SYNCID0000015286,743.12,debit,2023-01-12
CHE00000000000243656,SYNCID0000015286,933.75,debit,2022-12-19
CHE00000000000243657,SYNCID0000015286,3043.75,credit,2022-11-09
CHE00000000000243658,SYNCID0000015286,964.94,debit,2023-01-19
CHE00000000000243659,SYNCID0000015286,481.22,debit,2022-11-22
CHE00000000000243660,SYNCID0000015286,48.84,debit,2023-01-16
CHE00000000000243661,SYNCID0000015286,370.29,debit,2022-12-21
CHE00000000000243662,SYNCID0000015287,5142.69,credit,2022-12-01
CHE00000000000243663,SYNCID0000015287,3225.78,credit,2023-01-10
CHE00000000000243664,SYNCID0000015287,694.94,credit,2022-11-10
CHE00000000000243665,SYNCID0000015287,195.07,debit,2022-11-24
CHE00000000000243666,SYNCID0000015287,4649.76,credit,2022-11-15
CHE00000000000243667,SYNCID0000015287,2062.52,debit,2022-11-30
CHE00000000000243668,SYNCID0000015287,498.62,debit,2022-11-04
CHE00000000000243669,SYNCID0000015288,195.5,debit,2022-11-14
CHE00000000000243670,SYNCID0000015288,2355.91,debit,2023-01-03
CHE00000000000243671,SYNCID0000015288,137.9,debit,2023-01-19
CHE00000000000243672,SYNCID0000015288,532.97,debit,2023-01-16
CHE00000000000243673,SYNCID0000015288,900.13,debit,2023-01-25
CHE00000000000243674,SYNCID0000015288,415.9,debit,2022-12-01
CHE00000000000243675,SYNCID0000015288,846.1,debit,2022-12-19
CHE00000000000243676,SYNCID0000015288,70282.64,debit,2023-01-23
CHE00000000000243677,SYNCID0000015288,1635.3,debit,2023-01-09
CHE00000000000243678,SYNCID0000015288,15268.3,debit,2022-12-09
CHE00000000000243679,SYNCID0000015288,12187.13,debit,2023-01-13
CHE00000000000243680,SYNCID0000015288,227.0,debit,2022-12-14
CHE00000000000243681,SYNCID0000015288,1332.36,debit,2022-12-02
CHE00000000000243682,SYNCID0000015288,238.95,debit,2022-12-21
CHE00000000000243683,SYNCID0000015288,697.92,debit,2022-12-07
CHE00000000000243684,SYNCID0000015288,400.81,debit,2022-11-14
CHE00000000000243685,SYNCID0000015288,364.13,debit,2022-12-12
CHE00000000000243686,SYNCID0000015288,979.77,debit,2022-11-14
CHE00000000000243687,SYNCID0000015288,3185.49,credit,2022-11-15
CHE00000000000243688,SYNCID0000015288,1265.06,debit,2022-12-29
CHE00000000000243689,SYNCID0000015288,169.88,credit,2022-11-18
CHE00000000000243690,SYNCID0000015288,447.06,debit,2022-11-10
CHE00000000000243691,SYNCID0000015288,41903.84,credit,2022-12-12
CHE00000000000243692,SYNCID0000015288,562.34,debit,2022-11-16
CHE00000000000243693,SYNCID0000015288,621.97,debit,2022-12-15
CHE00000000000243694,SYNCID0000015288,510.71,debit,2022-12-19
CHE00000000000243695,SYNCID0000015288,1085.86,debit,2023-01-05
CHE00000000000243696,SYNCID0000015288,33832.55,debit,2022-11-30
CHE00000000000243697,SYNCID0000015288,3770.49,debit,2023-01-27
CHE00000000000243698,SYNCID0000015288,968.87,debit,2022-11-21
CHE00000000000243699,SYNCID0000015288,851.27,debit,2023-01-03
CHE00000000000243700,SYNCID0000015288,9318.0,debit,2022-12-22
CHE00000000000243701,SYNCID0000015288,1011.83,debit,2022-12-19
CHE00000000000243702,SYNCID0000015288,7239.32,debit,2022-11-28
CHE00000000000243703,SYNCID0000015288,17981.82,debit,2023-01-18
CHE00000000000243704,SYNCID0000015288,3708.25,debit,2022-11-14
CHE00000000000243705,SYNCID0000015288,340.65,debit,2023-01-15
CHE00000000000243706,SYNCID0000015288,2586.38,debit,2022-12-05
CHE00000000000243707,SYNCID0000015288,3526.23,debit,2022-12-29
CHE00000000000243708,SYNCID0000015288,1472.73,debit,2022-11-22
CHE00000000000243709,SYNCID0000015288,21.22,debit,2023-01-13
CHE00000000000243710,SYNCID0000015288,3034.97,debit,2022-11-28
CHE00000000000243711,SYNCID0000015288,512.1,debit,2023-01-09
CHE00000000000243712,SYNCID0000015288,15744.5,debit,2022-12-02
CHE00000000000243713,SYNCID0000015288,1392.43,debit,2022-12-15
CHE00000000000243714,SYNCID0000015288,1745.1,debit,2022-11-14
CHE00000000000243715,SYNCID0000015288,620.76,credit,2023-01-23
CHE00000000000243716,SYNCID0000015288,951.12,debit,2023-01-17
CHE00000000000243717,SYNCID0000015288,254.75,debit,2022-11-27
CHE00000000000243718,SYNCID0000015288,31.94,debit,2023-01-25
CHE00000000000243719,SYNCID0000015288,341.99,debit,2022-11-21
CHE00000000000243720,SYNCID0000015288,1189.61,debit,2022-12-09
CHE00000000000243721,SYNCID0000015288,93265.36,credit,2022-12-15
CHE00000000000243722,SYNCID0000015288,591.42,debit,2022-12-29
CHE00000000000243723,SYNCID0000015288,1997.56,debit,2022-12-29
CHE00000000000243724,SYNCID0000015288,26921.27,credit,2022-12-29
CHE00000000000243725,SYNCID0000015289,2797.14,debit,2022-11-25
CHE00000000000243726,SYNCID0000015289,4112.21,debit,2022-11-10
CHE00000000000243727,SYNCID0000015289,544.94,debit,2023-01-06
CHE00000000000243728,SYNCID0000015289,312.85,credit,2022-12-19
CHE00000000000243729,SYNCID0000015289,8486.74,debit,2022-12-02
CHE00000000000243730,SYNCID0000015289,647.37,debit,2022-11-18
CHE00000000000243731,SYNCID0000015289,353.79,credit,2022-12-02
CHE00000000000243732,SYNCID0000015289,256.61,debit,2022-11-09
CHE00000000000243733,SYNCID0000015289,3514.28,debit,2023-01-04
CHE00000000000243734,SYNCID0000015289,143.22,credit,2022-11-24
CHE00000000000243735,SYNCID0000015289,985.21,debit,2022-12-12
CHE00000000000243736,SYNCID0000015289,5072.47,credit,2022-11-10
CHE00000000000243737,SYNCID0000015289,538.86,debit,2023-01-03
CHE00000000000243738,SYNCID0000015289,919.12,credit,2022-12-02
CHE00000000000243739,SYNCID0000015289,6803.42,credit,2023-01-13
CHE00000000000243740,SYNCID0000015289,7442.66,debit,2023-01-19
CHE00000000000243741,SYNCID0000015289,108.01,debit,2022-12-22
CHE00000000000243742,SYNCID0000015289,18629.31,debit,2023-01-24
CHE00000000000243743,SYNCID0000015289,2398.59,credit,2022-11-10
CHE00000000000243744,SYNCID0000015289,4421.65,credit,2023-01-03
CHE00000000000243745,SYNCID0000015289,129.55,credit,2022-12-01
CHE00000000000243746,SYNCID0000015289,41710.8,credit,2023-01-30
CHE00000000000243747,SYNCID0000015289,137.46,credit,2022-11-17
CHE00000000000243748,SYNCID0000015289,1580.87,debit,2022-12-23
CHE00000000000243749,SYNCID0000015289,259.24,debit,2023-01-11
CHE00000000000243750,SYNCID0000015289,34.87,debit,2023-01-30
CHE00000000000243751,SYNCID0000015289,2297.37,credit,2022-11-28
CHE00000000000243752,SYNCID0000015289,1609.38,debit,2023-01-03
CHE00000000000243753,SYNCID0000015289,10120.68,credit,2022-12-07
CHE00000000000243754,SYNCID0000015289,2060.31,debit,2022-12-29
CHE00000000000243755,SYNCID0000015289,1433.19,credit,2023-01-18
CHE00000000000243756,SYNCID0000015289,235.35,debit,2023-01-20
CHE00000000000243757,SYNCID0000015289,751.2,debit,2022-11-18
CHE00000000000243758,SYNCID0000015289,552.35,credit,2022-11-01
CHE00000000000243759,SYNCID0000015289,4091.08,debit,2022-11-14
CHE00000000000243760,SYNCID0000015289,23696.56,debit,2022-11-04
CHE00000000000243761,SYNCID0000015289,2499.34,credit,2023-01-25
CHE00000000000243762,SYNCID0000015289,817.69,credit,2022-11-04
CHE00000000000243763,SYNCID0000015289,940.39,credit,2023-01-31
CHE00000000000243764,SYNCID0000015289,702.33,credit,2022-11-08
CHE00000000000243765,SYNCID0000015289,1391.68,debit,2022-12-30
CHE00000000000243766,SYNCID0000015289,1789.56,debit,2022-11-09
CHE00000000000243767,SYNCID0000015289,262.34,credit,2022-11-18
CHE00000000000243768,SYNCID0000015289,5132.12,credit,2022-12-29
CHE00000000000243769,SYNCID0000015289,309.14,debit,2023-01-09
CHE00000000000243770,SYNCID0000015289,2623.89,credit,2022-12-02
CHE00000000000243771,SYNCID0000015289,4431.69,credit,2022-11-10
CHE00000000000243772,SYNCID0000015289,293.52,debit,2022-12-14
CHE00000000000243773,SYNCID0000015289,1270.44,credit,2022-12-01
CHE00000000000243774,SYNCID0000015289,42.14,credit,2022-12-23
CHE00000000000243775,SYNCID0000015289,218.76,debit,2022-11-04
CHE00000000000243776,SYNCID0000015289,593.61,debit,2022-12-19
CHE00000000000243777,SYNCID0000015289,3843.3,credit,2022-11-08
CHE00000000000243778,SYNCID0000015289,2952.83,debit,2023-01-09
CHE00000000000243779,SYNCID0000015289,3362.19,credit,2022-11-01
CHE00000000000243780,SYNCID0000015289,2371.23,debit,2022-11-02
CHE00000000000243781,SYNCID0000015289,4989.05,debit,2022-11-07
CHE00000000000243782,SYNCID0000015289,1677.03,credit,2022-12-05
CHE00000000000243783,SYNCID0000015289,6939.37,credit,2022-12-01
CHE00000000000243784,SYNCID0000015289,47.54,credit,2022-12-23
CHE00000000000243785,SYNCID0000015289,1264.7,debit,2023-01-03
CHE00000000000243786,SYNCID0000015289,825.6,credit,2022-11-09
CHE00000000000243787,SYNCID0000015289,4389.64,debit,2022-12-12
CHE00000000000243788,SYNCID0000015289,5526.74,debit,2022-11-18
CHE00000000000243789,SYNCID0000015289,361.14,debit,2022-11-02
CHE00000000000243790,SYNCID0000015292,2280.61,credit,2022-12-12
CHE00000000000243791,SYNCID0000015292,554.21,debit,2023-01-09
CHE00000000000243792,SYNCID0000015292,519.13,debit,2023-01-11
CHE00000000000243793,SYNCID0000015292,1726.48,credit,2022-11-17
CHE00000000000243794,SYNCID0000015292,311.18,debit,2022-11-18
CHE00000000000243795,SYNCID0000015292,967.74,credit,2022-11-03
CHE00000000000243796,SYNCID0000015292,1103.29,debit,2022-12-15
CHE00000000000243797,SYNCID0000015293,2767.63,debit,2022-12-05
CHE00000000000243798,SYNCID0000015293,454.11,debit,2022-12-13
CHE00000000000243799,SYNCID0000015293,6831.49,credit,2022-11-01
CHE00000000000243800,SYNCID0000015293,1497.95,debit,2023-01-20
CHE00000000000243801,SYNCID0000015293,1731.25,credit,2022-12-29
CHE00000000000243802,SYNCID0000015293,205.62,debit,2022-11-23
CHE00000000000243803,SYNCID0000015296,428.24,debit,2022-12-09
CHE00000000000243804,SYNCID0000015296,369.18,debit,2022-12-02
CHE00000000000243805,SYNCID0000015296,3440.64,credit,2022-11-18
CHE00000000000243806,SYNCID0000015296,1681.96,debit,2022-12-19
CHE00000000000243807,SYNCID0000015296,201.77,credit,2023-01-09
CHE00000000000243808,SYNCID0000015296,26267.2,credit,2022-11-01
CHE00000000000243809,SYNCID0000015296,600.8,credit,2023-01-25
CHE00000000000243810,SYNCID0000015296,449.83,credit,2022-12-29
CHE00000000000243811,SYNCID0000015296,953.21,debit,2022-11-24
CHE00000000000243812,SYNCID0000015296,53.75,debit,2023-01-19
CHE00000000000243813,SYNCID0000015296,662.52,debit,2023-01-30
CHE00000000000243814,SYNCID0000015296,33957.18,debit,2022-11-30
CHE00000000000243815,SYNCID0000015296,1186.86,debit,2022-11-21
CHE00000000000243816,SYNCID0000015296,338.76,credit,2022-11-02
CHE00000000000243817,SYNCID0000015296,380.72,credit,2023-01-10
CHE00000000000243818,SYNCID0000015296,212.22,credit,2022-12-30
CHE00000000000243819,SYNCID0000015296,6128.21,debit,2023-01-25
CHE00000000000243820,SYNCID0000015296,1652.19,credit,2023-01-30
CHE00000000000243821,SYNCID0000015296,547.17,credit,2022-11-02
CHE00000000000243822,SYNCID0000015296,2441.06,credit,2023-01-27
CHE00000000000243823,SYNCID0000015296,34784.26,debit,2022-11-18
CHE00000000000243824,SYNCID0000015296,318.05,debit,2022-12-16
CHE00000000000243825,SYNCID0000015296,427.96,debit,2023-01-06
CHE00000000000243826,SYNCID0000015296,303.7,credit,2023-01-09
CHE00000000000243827,SYNCID0000015296,789.99,debit,2023-01-12
CHE00000000000243828,SYNCID0000015296,6002.92,debit,2022-11-07
CHE00000000000243829,SYNCID0000015296,428.09,credit,2022-12-02
CHE00000000000243830,SYNCID0000015296,174.38,debit,2023-01-30
CHE00000000000243831,SYNCID0000015296,105.1,credit,2022-11-04
CHE00000000000243832,SYNCID0000015296,61.43,debit,2023-01-16
CHE00000000000243833,SYNCID0000015297,16390.3,debit,2023-01-24
CHE00000000000243856,SYNCID0000015299,534.74,credit,2022-11-14
CHE00000000000243857,SYNCID0000015299,267.89,credit,2022-11-14
CHE00000000000243858,SYNCID0000015299,2400.94,credit,2022-11-28
CHE00000000000243859,SYNCID0000015299,11148.79,credit,2023-01-09
CHE00000000000243860,SYNCID0000015299,4826.22,credit,2022-11-30
CHE00000000000243861,SYNCID0000015299,387.42,credit,2022-11-10
CHE00000000000243862,SYNCID0000015300,32.03,debit,2022-11-14
CHE00000000000243863,SYNCID0000015302,518.7,debit,2022-12-09
CHE00000000000243864,SYNCID0000015305,126.15,debit,2022-11-17
CHE00000000000243865,SYNCID0000015305,1230.55,debit,2022-12-19
CHE00000000000243866,SYNCID0000015305,2076.13,debit,2023-01-27
CHE00000000000243867,SYNCID0000015305,581.44,credit,2022-11-29
CHE00000000000243868,SYNCID0000015305,1487.9,debit,2023-01-24
CHE00000000000243869,SYNCID0000015305,4558.96,debit,2022-11-02
CHE00000000000243870,SYNCID0000015305,1892.43,debit,2022-11-28
CHE00000000000243871,SYNCID0000015305,2988.39,debit,2022-11-07
CHE00000000000243872,SYNCID0000015305,2448.99,debit,2022-11-09
CHE00000000000243873,SYNCID0000015305,9065.72,debit,2022-12-19
CHE00000000000243874,SYNCID0000015305,1038.77,debit,2023-01-05
CHE00000000000243875,SYNCID0000015305,279.7,credit,2022-12-23
CHE00000000000243876,SYNCID0000015305,1067.55,credit,2023-01-05
CHE00000000000243877,SYNCID0000015305,50.77,credit,2023-01-03
CHE00000000000243878,SYNCID0000015305,1105.46,debit,2022-12-23
CHE00000000000243879,SYNCID0000015305,18195.76,credit,2022-12-15
CHE00000000000243880,SYNCID0000015305,1285.68,debit,2023-01-24
CHE00000000000243881,SYNCID0000015305,5524.33,debit,2022-11-24
CHE00000000000243882,SYNCID0000015305,479.75,credit,2023-01-20
CHE00000000000243883,SYNCID0000015305,685.06,debit,2022-11-30
CHE00000000000243884,SYNCID0000015305,5127.54,credit,2022-12-13
CHE00000000000243885,SYNCID0000015305,1333.65,debit,2022-12-20
CHE00000000000243886,SYNCID0000015305,416.36,debit,2022-12-22
CHE00000000000243887,SYNCID0000015305,1198.89,debit,2022-11-03
CHE00000000000243888,SYNCID0000015305,69812.17,debit,2022-12-21
CHE00000000000243889,SYNCID0000015305,1738.01,debit,2022-11-10
CHE00000000000243890,SYNCID0000015305,208.27,debit,2022-12-06
CHE00000000000243891,SYNCID0000015305,405.87,debit,2022-11-23
CHE00000000000243892,SYNCID0000015305,1330.41,debit,2022-11-21
CHE00000000000243893,SYNCID0000015305,440.27,debit,2023-01-19
CHE00000000000243894,SYNCID0000015305,208.6,credit,2022-11-28
CHE00000000000243895,SYNCID0000015305,699.92,debit,2023-01-09
CHE00000000000243896,SYNCID0000015305,213.84,credit,2023-01-16
CHE00000000000243897,SYNCID0000015305,1867.45,debit,2023-01-25
CHE00000000000243898,SYNCID0000015305,1159.35,credit,2023-01-19
CHE00000000000243899,SYNCID0000015305,1967.77,credit,2022-12-15
CHE00000000000243900,SYNCID0000015305,678.85,debit,2022-11-01
CHE00000000000243901,SYNCID0000015305,321.02,credit,2022-11-04
CHE00000000000243902,SYNCID0000015305,69.02,credit,2022-11-24
CHE00000000000243903,SYNCID0000015305,1060.22,credit,2022-12-15
CHE00000000000243904,SYNCID0000015305,693.04,debit,2023-01-25
CHE00000000000243905,SYNCID0000015305,52.85,debit,2022-12-30
CHE00000000000243906,SYNCID0000015305,1002.67,debit,2022-11-17
CHE00000000000243907,SYNCID0000015305,2680.95,credit,2022-11-21
CHE00000000000243908,SYNCID0000015305,1176.97,credit,2022-12-30
CHE00000000000243909,SYNCID0000015305,15.39,credit,2022-11-04
CHE00000000000243910,SYNCID0000015305,9843.19,debit,2022-12-12
CHE00000000000243911,SYNCID0000015305,46.62,credit,2023-01-09
CHE00000000000243912,SYNCID0000015305,5712.58,debit,2022-11-28
CHE00000000000243913,SYNCID0000015305,8113.7,debit,2022-11-07
CHE00000000000243914,SYNCID0000015305,60164.68,credit,2022-11-21
CHE00000000000243915,SYNCID0000015305,2225.6,debit,2022-11-28
CHE00000000000243916,SYNCID0000015305,1152.42,debit,2023-01-12
CHE00000000000243917,SYNCID0000015305,135.07,credit,2022-11-18
CHE00000000000243918,SYNCID0000015305,33043.59,debit,2022-12-06
CHE00000000000243919,SYNCID0000015305,152.2,debit,2023-01-27
CHE00000000000243920,SYNCID0000015305,532.31,debit,2022-12-19
CHE00000000000243921,SYNCID0000015305,14281.79,debit,2023-01-30
CHE00000000000243922,SYNCID0000015305,1016.21,debit,2022-12-19
CHE00000000000243923,SYNCID0000015305,435.86,debit,2023-01-06
CHE00000000000243924,SYNCID0000015305,314.74,credit,2022-11-03
CHE00000000000243925,SYNCID0000015305,3280.45,credit,2022-11-10
CHE00000000000243926,SYNCID0000015305,469.52,debit,2022-12-19
CHE00000000000243927,SYNCID0000015305,1271.62,debit,2022-11-07
CHE00000000000243928,SYNCID0000015305,1900.37,credit,2022-12-02
CHE00000000000243929,SYNCID0000015305,965.64,credit,2023-01-04
CHE00000000000243930,SYNCID0000015305,439.51,debit,2023-01-04
CHE00000000000243931,SYNCID0000015305,175.57,debit,2022-11-08
CHE00000000000243932,SYNCID0000015305,316.27,credit,2022-11-01
CHE00000000000243933,SYNCID0000015305,352.41,credit,2022-12-23
CHE00000000000243934,SYNCID0000015305,90.53,credit,2022-11-18
CHE00000000000243935,SYNCID0000015305,1940.04,debit,2022-11-03
CHE00000000000243936,SYNCID0000015305,259.66,credit,2022-12-13
CHE00000000000243937,SYNCID0000015305,1420.92,credit,2022-12-23
CHE00000000000243938,SYNCID0000015305,455.18,credit,2022-12-28
CHE00000000000243939,SYNCID0000015305,7873.42,debit,2023-01-11
CHE00000000000243940,SYNCID0000015305,3069.5,debit,2022-11-29
CHE00000000000243941,SYNCID0000015305,221.45,credit,2022-12-05
CHE00000000000243942,SYNCID0000015305,8051.69,credit,2022-12-30
CHE00000000000243943,SYNCID0000015305,923.11,credit,2022-11-02
CHE00000000000243944,SYNCID0000015305,186.0,debit,2022-11-01
CHE00000000000243945,SYNCID0000015305,1485.34,debit,2022-11-24
CHE00000000000243946,SYNCID0000015305,2540.49,credit,2022-12-19
CHE00000000000243947,SYNCID0000015305,7448.12,credit,2022-11-04
CHE00000000000243948,SYNCID0000015305,1032.74,credit,2022-12-12
CHE00000000000243949,SYNCID0000015305,2370.87,debit,2022-11-16
CHE00000000000243950,SYNCID0000015305,236.66,credit,2022-12-29
CHE00000000000243951,SYNCID0000015305,61.41,credit,2022-12-07
CHE00000000000243952,SYNCID0000015305,207.27,credit,2022-12-01
CHE00000000000243953,SYNCID0000015305,2136.92,debit,2022-12-12
CHE00000000000243954,SYNCID0000015305,1193.46,credit,2023-01-27
CHE00000000000243955,SYNCID0000015305,936.69,debit,2022-12-16
CHE00000000000243956,SYNCID0000015305,3090.96,debit,2022-12-07
CHE00000000000243957,SYNCID0000015305,214.28,credit,2022-12-20
CHE00000000000243958,SYNCID0000015305,3613.33,debit,2022-12-02
CHE00000000000243959,SYNCID0000015305,358.74,debit,2023-01-20
CHE00000000000243960,SYNCID0000015305,2045.56,debit,2022-12-06
CHE00000000000243961,SYNCID0000015305,995.33,debit,2022-11-22
CHE00000000000243962,SYNCID0000015305,1025.2,credit,2023-01-03
CHE00000000000243963,SYNCID0000015305,1716.04,debit,2022-11-01
CHE00000000000243964,SYNCID0000015305,1261.04,debit,2023-01-03
CHE00000000000243965,SYNCID0000015305,104.24,debit,2022-11-16
CHE00000000000243966,SYNCID0000015305,1063.98,credit,2023-01-23
CHE00000000000243967,SYNCID0000015305,1131.49,debit,2022-12-19
CHE00000000000243968,SYNCID0000015305,18.7,credit,2022-12-01
CHE00000000000243969,SYNCID0000015305,337.18,credit,2022-12-09
CHE00000000000243970,SYNCID0000015305,106.01,debit,2023-01-31
CHE00000000000243971,SYNCID0000015305,3268.02,debit,2022-12-22
CHE00000000000243972,SYNCID0000015305,4235.77,debit,2023-01-24
CHE00000000000243973,SYNCID0000015305,10634.19,debit,2022-12-19
CHE00000000000243974,SYNCID0000015305,2016.62,debit,2022-12-23
CHE00000000000243975,SYNCID0000015305,9058.45,debit,2022-11-14
CHE00000000000243976,SYNCID0000015305,3572.32,credit,2022-11-03
CHE00000000000243977,SYNCID0000015305,1327.69,credit,2023-01-06
CHE00000000000243978,SYNCID0000015305,1466.18,debit,2022-11-30
CHE00000000000243979,SYNCID0000015305,2470.42,debit,2023-01-26
CHE00000000000243980,SYNCID0000015305,2241.46,debit,2022-11-21
CHE00000000000243981,SYNCID0000015305,475.43,credit,2022-12-28
CHE00000000000243982,SYNCID0000015305,4194.22,debit,2022-12-30
CHE00000000000243983,SYNCID0000015305,626.27,credit,2022-12-30
CHE00000000000243984,SYNCID0000015305,2691.33,debit,2022-12-01
CHE00000000000243985,SYNCID0000015305,64913.9,credit,2022-12-14
CHE00000000000243986,SYNCID0000015305,817.35,debit,2022-12-23
CHE00000000000243987,SYNCID0000015305,2091.02,debit,2023-01-17
CHE00000000000243988,SYNCID0000015305,436.28,debit,2022-11-18
CHE00000000000243989,SYNCID0000015305,1074.24,debit,2022-11-17
CHE00000000000243990,SYNCID0000015305,46.62,credit,2022-11-14
CHE00000000000243991,SYNCID0000015305,210.2,credit,2022-11-02
CHE00000000000243992,SYNCID0000015305,838.43,debit,2023-01-20
CHE00000000000243993,SYNCID0000015305,120364.43,credit,2022-12-05
CHE00000000000243994,SYNCID0000015305,264.94,credit,2022-12-09
CHE00000000000243995,SYNCID0000015305,3992.01,credit,2022-11-28
CHE00000000000243996,SYNCID0000015305,32.38,debit,2023-01-30
CHE00000000000243997,SYNCID0000015305,13594.04,credit,2022-12-22
CHE00000000000243998,SYNCID0000015305,1253.08,debit,2023-01-03
CHE00000000000243999,SYNCID0000015305,346.39,debit,2022-11-07
CHE00000000000244000,SYNCID0000015305,419.36,credit,2022-11-28
CHE00000000000244001,SYNCID0000015305,10427.46,credit,2023-01-18
CHE00000000000244002,SYNCID0000015305,1698.25,debit,2023-01-09
CHE00000000000244003,SYNCID0000015305,207.76,debit,2022-11-25
CHE00000000000244004,SYNCID0000015305,1207.26,debit,2022-12-06
CHE00000000000244005,SYNCID0000015305,282.13,debit,2023-01-10
CHE00000000000244006,SYNCID0000015305,747.74,debit,2022-11-04
CHE00000000000244007,SYNCID0000015305,324.61,credit,2023-01-20
CHE00000000000244008,SYNCID0000015305,349.86,credit,2023-01-16
CHE00000000000244009,SYNCID0000015305,3665.3,credit,2022-12-05
CHE00000000000244010,SYNCID0000015305,136.08,debit,2022-11-29
CHE00000000000244011,SYNCID0000015305,159.82,debit,2022-12-09
CHE00000000000244012,SYNCID0000015305,30318.5,credit,2023-01-05
CHE00000000000244013,SYNCID0000015305,1597.09,debit,2023-01-13
