customer_id,country,province,city,industry_code,employee_count,sales,established_date,onboard_date,industry,total_amount,avg_amount,transaction_count,unique_transaction_types,debit_count,credit_count,max_transaction,min_transaction,cluster,anomaly_score
SYNCID0000012651,CA,ON,MISSISSAUGA,6011,1.0,0.0,2019-05-18,0,Food (Groceries) Stores,8472.78,353.0325,24.0,1.0,23.0,1.0,2607.42,10.29,3,1
SYNCID0000012652,CA,ON,MISSISSAUGA,4561,1.0,0.0,0,2021-12-21,General Freight Trucking Industry,540793.13,1643.7481155015198,329.0,5.0,128.0,197.0,47749.44,0.1,4,1
SYNCID0000012653,CA,BC,KELOWNA,4022,5.0,732231.0,2006-02-07,2013-02-18,Commercial Building,349627.67,2731.466171875,128.0,3.0,77.0,37.0,72444.34,2.1,0,1
SYNCID0000012654,CA,AB,other,7511,0.0,0.0,0,2009-12-26,Operators of Residential Buildings and Dwellings,304999.81,2772.725545454545,110.0,2.0,49.0,61.0,42459.94,2.07,3,1
SYNCID0000012655,CA,AB,CALGARY,6599,0.0,83182.0,1996-11-06,1996-12-05,Other Retail Stores n.e.c.,70522.95,290.2179012345679,243.0,3.0,234.0,9.0,7418.27,-113.75,0,1
SYNCID0000012656,CA,BC,VANCOUVER,7215,1.0,139714.0,2012-10-02,2016-09-13,Holding Companies,889135.86,6131.971448275862,145.0,3.0,81.0,30.0,443110.18,0.0,0,1
SYNCID0000012657,CA,QC,MONTREAL,7215,0.0,0.0,2019-07-01,2020-10-29,Holding Companies,818924.84,3529.8484482758618,232.0,3.0,120.0,90.0,96644.92,10.75,0,1
SYNCID0000012658,CA,ON,HAMILTON,7771,1.0,0.0,2023-04-08,2023-08-31,Management Consulting Services,192653.01,384.53694610778444,501.0,3.0,462.0,39.0,10732.83,-230.23,4,1
SYNCID0000012659,CA,BC,VANCOUVER,7761,0.0,0.0,2007-07-13,2007-12-29,Offices of Lawyers and Notaries,949.71,52.76166666666667,18.0,1.0,18.0,0.0,156.51,0.0,3,1
SYNCID0000012660,CA,0,other,7215,0.0,0.0,2023-12-07,0,Holding Companies,95255.21,31751.736666666668,3.0,1.0,2.0,1.0,75726.72,207.38,3,1
SYNCID0000012661,CA,ON,WINDSOR,0141,0.0,0.0,2022-06-17,2022-08-16,0,354367.16000000003,2410.6609523809525,147.0,3.0,123.0,24.0,297378.46,-298.09,0,1
SYNCID0000012662,CA,AB,CALGARY,0711,1.0,80934.0,2019-09-12,2019-11-09,0,123951.72,2253.6676363636366,55.0,3.0,24.0,30.0,37860.55,-40.27,0,1
SYNCID0000012663,CA,QC,MONTREAL,9799,2.0,31544.0,2009-05-15,2009-08-05,Other Personal and Household Services n.e.c.,1164210.34,2888.8594044665015,403.0,3.0,177.0,97.0,108973.75,2.1,4,1
SYNCID0000012664,CA,ON,GRAVENHURST,7771,3.0,0.0,2021-06-29,2021-11-25,Management Consulting Services,20414.66,182.27375,112.0,1.0,110.0,2.0,4299.11,0.0,3,1
SYNCID0000012665,CA,NS,DARTMOUTH,7742,1.0,994024.0,2007-10-18,2008-11-04,Media Representatives,98150.83,2088.3155319148937,47.0,4.0,20.0,20.0,29777.08,21.3,0,1
SYNCID0000012666,CA,ON,TORONTO,6031,3.0,0.0,2014-03-15,0,Pharmacies,521748.75,2308.6227876106195,226.0,3.0,140.0,78.0,157939.48,-356.2,0,1
SYNCID0000012667,CA,ON,STONEY CREEK,7215,2.0,0.0,2013-02-19,2013-05-29,Holding Companies,6635.83,1105.9716666666666,6.0,2.0,0.0,3.0,5238.19,41.45,3,1
SYNCID0000012668,CA,0,other,other,0.0,0.0,2002-07-19,2003-02-13,0,5226764.840000001,37069.25418439717,141.0,1.0,108.0,33.0,4372686.11,6.54,3,1
SYNCID0000012669,CA,ON,MARKHAM,6412,1.0,0.0,2023-05-20,2023-06-24,General Stores,89397.06,3886.828695652174,23.0,1.0,8.0,15.0,22528.12,53.08,3,1
SYNCID0000012670,CA,AB,CALGARY,4561,1.0,762655.0,2007-07-07,0,General Freight Trucking Industry,189703.38999999998,1216.0473717948717,156.0,5.0,110.0,9.0,117371.26,-373.01,0,1
SYNCID0000012671,CA,BC,VICTORIA,other,1.0,0.0,2015-07-14,2016-12-19,0,128978.47,8061.154375,16.0,2.0,9.0,7.0,80965.08,51.55,3,1
SYNCID0000012672,CA,ON,TORONTO,7771,0.0,0.0,2022-11-27,2022-12-24,Management Consulting Services,592519.76,6237.050105263158,95.0,2.0,73.0,22.0,224560.44,0.0,3,1
SYNCID0000012673,CA,0,other,8621,0.0,0.0,1996-07-10,1995-06-11,Homes for Personal and Nursing Care,2562.14,232.92181818181817,11.0,2.0,2.0,9.0,1063.6,2.1,3,1
SYNCID0000012674,CA,0,other,8653,2.0,682755.0,2019-12-15,2020-09-22,"Offices of Dentists, General Practice",57164.75,2722.1309523809523,21.0,4.0,13.0,7.0,24691.63,4.14,0,1
SYNCID0000012675,CA,NB,FREDERICTON,nan,2.0,0.0,2021-06-06,0,0,31817.81,623.8786274509804,51.0,3.0,43.0,3.0,13632.49,0.0,0,1
SYNCID0000012676,CA,BC,PRINCE GEORGE,3244,1.0,0.0,2007-03-24,2007-06-03,Mobile Home Industry,54564.43,429.6411811023622,127.0,3.0,121.0,6.0,11082.23,-195.79,0,1
SYNCID0000012677,CA,ON,BOWMANVILLE,other,0.0,0.0,2023-04-29,2023-10-22,0,114769.65,2342.237755102041,49.0,3.0,23.0,4.0,99799.47,0.0,0,1
SYNCID0000012678,CA,MB,WINNIPEG,7739,3.0,0.0,2022-03-08,2022-10-13,Other Accounting and Bookkeeping Services,71249.28,3238.6036363636363,22.0,1.0,11.0,11.0,22804.35,36.62,3,1
SYNCID0000012679,CA,0,other,7292,0.0,0.0,2011-09-05,2024-12-09,"Estate, Trust and Agency Funds",11172.949999999999,1596.1357142857141,7.0,1.0,6.0,1.0,5678.19,42.44,3,1
SYNCID0000012680,CA,BC,DAWSON CREEK,nan,5.0,0.0,2016-05-28,0,0,649210.25,5193.682,125.0,5.0,64.0,28.0,176270.82,-52.26,0,1
SYNCID0000012681,CA,QC,MONTREAL,other,5.0,0.0,2022-04-29,2022-08-04,0,45876.8,752.0786885245902,61.0,4.0,52.0,8.0,11837.06,-38.5,0,1
SYNCID0000012682,CA,ON,other,4214,0.0,0.0,2013-08-12,0,Excavating and Grading,72289.89,3143.038695652174,23.0,2.0,19.0,4.0,21536.4,7.59,3,1
SYNCID0000012683,CA,0,other,7215,0.0,0.0,1997-12-14,1999-08-24,Holding Companies,270056.43,3507.2263636363637,77.0,1.0,35.0,42.0,57233.14,2.12,3,1
SYNCID0000012684,CA,ON,LONDON,6031,2.0,0.0,2023-02-07,0,Pharmacies,102542.52,717.0805594405595,143.0,3.0,28.0,8.0,7347.18,-276.14,0,1
SYNCID0000012685,CA,0,other,7292,0.0,0.0,2018-02-07,2018-04-15,"Estate, Trust and Agency Funds",6710.65,745.6277777777777,9.0,3.0,6.0,3.0,3048.18,66.93,0,1
SYNCID0000012686,CA,AB,CALGARY,7799,1.0,262406.0,2007-02-23,2019-12-05,Other Business Services n.e.c.,87094.55,1643.293396226415,53.0,2.0,38.0,15.0,20169.82,2.12,3,1
SYNCID0000012687,CA,ON,HAWKESBURY,6331,0.0,0.0,2023-12-30,2024-01-01,Gasoline Service Stations,45536.14,437.84749999999997,104.0,3.0,88.0,4.0,5903.06,-99.89,0,1
SYNCID0000012688,CA,0,other,9931,0.0,0.0,1991-07-29,0,Photographers,28267.559999999998,3533.4449999999997,8.0,1.0,8.0,0.0,21223.23,421.88,3,1
SYNCID0000012689,CA,AB,EDMONTON,8654,0.0,0.0,2022-02-14,0,"Offices of Dentists, Specialists",37650.46,1636.9765217391305,23.0,5.0,12.0,10.0,15477.2,0.0,0,1
SYNCID0000012690,CA,ON,PARRY SOUND,7771,1.0,0.0,2007-01-22,2007-07-13,Management Consulting Services,515031.52,4439.926896551724,116.0,4.0,70.0,29.0,109336.16,0.61,0,1
SYNCID0000012691,CA,0,other,other,0.0,0.0,2023-05-05,0,0,45625.46,260.71691428571427,175.0,3.0,168.0,4.0,9089.59,-420.18,0,1
SYNCID0000012692,CA,AB,RED DEER,6351,0.0,0.0,1999-03-22,2001-12-08,Garages (General Repairs),2584.56,1292.28,2.0,1.0,2.0,0.0,2476.64,107.92,3,1
SYNCID0000012693,CA,BC,BURNABY,8652,1.0,150944.0,0,2017-10-23,"Offices of Physicians and Surgeons, Specialists",115797.83,4631.9132,25.0,1.0,12.0,13.0,50575.44,20.2,3,1
SYNCID0000012694,CA,SK,PRINCE ALBERT,other,4.0,4167193.0,1989-08-22,1997-11-15,0,40614.83,1846.1286363636364,22.0,4.0,1.0,3.0,15070.32,70.95,0,1
SYNCID0000012695,CA,ON,LONDON,6312,3.0,30717.0,2002-03-16,2002-06-19,Automobile (Used) Dealers,1078199.42,5390.9971,200.0,2.0,32.0,168.0,141805.09,9.51,4,1
SYNCID0000012696,CA,ON,OAKVILLE,7215,0.0,0.0,2008-11-26,2009-04-22,Holding Companies,4308665.4399999995,52544.70048780487,82.0,2.0,23.0,58.0,3891483.15,1.28,3,1
SYNCID0000012697,CA,ON,BOWMANVILLE,3192,1.0,1.0,1997-09-25,1997-12-25,Construction and Mining Machinery and Materials Handling Equipment Industry,193726.98,1153.1367857142857,168.0,5.0,96.0,53.0,20964.4,0.0,0,1
SYNCID0000012698,CA,ON,OAKVILLE,other,2.0,0.0,2023-02-16,0,0,34211.65,2138.228125,16.0,1.0,9.0,7.0,13305.62,8.35,3,1
SYNCID0000012699,CA,SK,PRINCE ALBERT,8653,0.0,0.0,2006-04-12,2007-07-20,"Offices of Dentists, General Practice",36096.83,2776.679230769231,13.0,3.0,9.0,2.0,23300.88,30.67,0,1
SYNCID0000012700,CA,BC,SURREY,7215,0.0,35256.0,2016-08-29,2016-11-19,Holding Companies,1590740.65,5002.329088050315,318.0,2.0,189.0,129.0,765469.37,15.6,4,1
SYNCID0000012701,CA,ON,KITCHENER,7771,4.0,312828.0,2016-08-08,0,Management Consulting Services,18176.55,2019.6166666666666,9.0,1.0,4.0,5.0,6265.42,4.3,3,1
SYNCID0000012702,CA,ON,RENFREW,4561,1.0,0.0,2022-05-21,2022-11-22,General Freight Trucking Industry,11365.029999999999,598.1594736842104,19.0,1.0,19.0,0.0,8277.43,0.0,3,1
SYNCID0000012703,CA,ON,KEMPTVILLE,7599,0.0,0.0,2022-08-22,2022-11-22,Other Real Estate Operators,46527.75,419.1689189189189,111.0,3.0,98.0,12.0,10496.47,-372.67,0,1
SYNCID0000012704,CA,ON,BARRIE,0511,0.0,0.0,1852-05-05,2016-12-11,0,58897.86,5354.350909090909,11.0,4.0,6.0,5.0,56412.37,0.0,0,1
SYNCID0000012705,CA,0,other,4214,2.0,315166.0,1980-02-03,2023-11-08,Excavating and Grading,1002425.0,2252.6404494382023,445.0,3.0,302.0,143.0,66990.77,-13.1,4,1
SYNCID0000012706,CA,ON,OTTAWA,9712,1.0,0.0,2020-10-01,2022-09-19,Beauty Shops,145288.25,2421.4708333333333,60.0,2.0,46.0,14.0,108985.24,0.0,3,1
SYNCID0000012707,CA,ON,THORNHILL,7292,0.0,0.0,2023-11-07,2023-12-21,"Estate, Trust and Agency Funds",3583.45,597.2416666666667,6.0,1.0,5.0,1.0,2072.45,37.42,3,1
SYNCID0000012708,CA,0,other,4299,1.0,84065.0,2009-12-24,0,Other Trade Work n.e.c.,59125.47,1791.6809090909092,33.0,3.0,21.0,12.0,18820.77,0.0,0,1
SYNCID0000012710,CA,AB,FORT MCMURRAY,9712,0.0,0.0,2016-06-15,2016-12-25,Beauty Shops,134482.94,1256.849906542056,107.0,4.0,45.0,13.0,14073.37,0.0,0,1
SYNCID0000012711,CA,ON,OAKVILLE,7752,0.0,68002.0,2018-06-18,2020-02-20,Offices of Engineers,90638.76,924.8853061224489,98.0,4.0,93.0,3.0,40603.89,-35.51,0,1
SYNCID0000012712,CA,NL,ST. JOHN'S,0229,1.0,0.0,2022-06-17,2022-12-30,0,8175.54,340.6475,24.0,2.0,21.0,0.0,3621.19,3.3,3,1
SYNCID0000012713,CA,0,other,8651,0.0,227576.0,2008-11-29,2013-02-11,"Offices of Physicians, General Practice",131338.68,4528.92,29.0,3.0,16.0,13.0,39111.79,4.26,0,1
SYNCID0000012714,CA,ON,KANATA,9699,1.0,0.0,2018-11-08,2018-11-29,Other Amusement and Recreational Services n.e.c.,237532.93,7197.967575757575,33.0,4.0,11.0,12.0,56043.2,-360.17,0,1
SYNCID0000012716,CA,ON,INNISFIL,8635,0.0,873262.0,2000-01-22,1991-04-05,Public Health Clinics Community Health Centres,16654.11,3330.822,5.0,2.0,4.0,1.0,15059.9,2.13,3,1
SYNCID0000012717,CA,0,other,7511,1.0,24255.0,1978-11-01,1996-06-07,Operators of Residential Buildings and Dwellings,10045899.629999999,7910.157188976377,1270.0,4.0,815.0,455.0,4239975.77,0.0,4,1
SYNCID0000012718,CA,ON,PETERBOROUGH,other,0.0,126677.0,2017-07-25,2017-10-25,0,127810.02,2840.2226666666666,45.0,5.0,26.0,18.0,28121.55,14.25,0,1
SYNCID0000012719,CA,0,other,7215,1.0,1.0,2019-11-05,2020-03-21,Holding Companies,19365.340000000004,89.24119815668205,217.0,5.0,208.0,8.0,6718.19,-39194.58,0,1
SYNCID0000012720,CA,ON,OTTAWA,8621,3.0,0.0,0,1995-08-28,Homes for Personal and Nursing Care,41372.810000000005,444.86892473118286,93.0,1.0,90.0,3.0,23831.99,-1.81,3,1
SYNCID0000012721,CA,ON,HAMILTON,0162,1.0,0.0,2020-07-12,0,0,152725.29,1305.344358974359,117.0,5.0,71.0,45.0,23078.03,0.0,0,1
SYNCID0000012722,CA,AB,EDMONTON,9712,3.0,0.0,2020-12-17,2020-12-19,Beauty Shops,97.56,48.78,2.0,1.0,0.0,2.0,68.08,29.48,3,1
SYNCID0000012723,CA,ON,0,6412,10.0,1114734.0,0,2011-10-23,General Stores,743323.02,6143.165454545455,121.0,4.0,52.0,18.0,489245.21,0.0,0,1
SYNCID0000012724,CA,ON,TORONTO,8651,1.0,0.0,2019-07-31,2019-11-26,"Offices of Physicians, General Practice",27709.99,261.415,106.0,2.0,101.0,1.0,5808.06,0.0,3,1
SYNCID0000012725,CA,AB,EDMONTON,9953,15.0,0.0,2020-01-18,2021-12-26,Janitorial Services,40631.76,1504.88,27.0,3.0,15.0,8.0,10017.88,0.0,0,1
SYNCID0000012726,CA,ON,HAMILTON,4013,1.0,343345.0,2009-05-28,2009-07-27,Residential Renovation,147167.58,1043.7417021276594,141.0,5.0,75.0,31.0,16457.48,0.0,0,1
SYNCID0000012727,CA,ON,ALLISTON,7771,1.0,0.0,2023-02-21,2023-05-13,Management Consulting Services,178683.07,897.9048743718594,199.0,2.0,182.0,17.0,48673.1,-93.77,3,1
SYNCID0000012728,CA,QC,SAINT-JEROME,9919,1.0,0.0,2019-01-05,2019-05-31,Other Machinery and Equipment Rental and Leasing,47442.41,7907.068333333334,6.0,2.0,5.0,1.0,23250.18,158.79,3,1
SYNCID0000012730,CA,AB,EDMONTON,3099,1.0,0.0,2020-11-02,2020-11-05,Other Metal Fabricating Industries n.e.c.,3403.71,486.2442857142857,7.0,2.0,1.0,2.0,1186.93,21.2,3,1
SYNCID0000012731,CA,BC,VICTORIA,0219,15.0,1095710.0,1995-11-23,1996-11-26,0,144509.19,6568.5995454545455,22.0,3.0,10.0,11.0,73221.36,0.69,0,1
SYNCID0000012732,CA,ON,OTTAWA,7771,1.0,411631.0,2015-07-15,2015-10-01,Management Consulting Services,856517.39,11269.965657894738,76.0,5.0,48.0,18.0,491290.56,0.0,0,1
SYNCID0000012733,CA,0,other,7731,0.0,1.0,0,2018-07-14,Offices of Chartered and Certified Accountants,12756.12,850.408,15.0,1.0,1.0,14.0,6579.17,10.82,3,1
SYNCID0000012734,CA,ON,MISSISSAUGA,8653,4.0,1064508.0,2022-08-09,0,"Offices of Dentists, General Practice",9839.95,228.83604651162793,43.0,4.0,39.0,3.0,2831.3,0.0,0,1
SYNCID0000012735,CA,MB,WINNIPEG,4013,1.0,1.0,2009-06-23,0,Residential Renovation,62399.1,200.64019292604502,311.0,1.0,305.0,6.0,3440.46,-204.76,3,1
SYNCID0000012736,CA,ON,TORONTO,7215,1.0,31804.0,0,2019-08-26,Holding Companies,453786.58999999997,3601.480873015873,126.0,2.0,89.0,37.0,55195.49,2.63,3,1
SYNCID0000012737,CA,BC,DUNCAN,9741,0.0,0.0,2014-06-19,0,Private Households,53439.5,10687.9,5.0,3.0,3.0,1.0,47346.06,10.26,0,1
SYNCID0000012738,CA,ON,SCARBOROUGH,9712,2.0,0.0,2023-06-07,2023-10-15,Beauty Shops,341879.29,823.8055180722891,415.0,4.0,24.0,7.0,12745.99,2.13,0,1
SYNCID0000012739,CA,AB,OKOTOKS,other,2.0,0.0,1990-04-07,1992-07-01,0,2894490.44,36639.119493670885,79.0,2.0,51.0,28.0,2470592.68,55.66,3,1
SYNCID0000012741,CA,ON,SUDBURY,nan,1.0,0.0,2023-09-29,2023-11-10,0,39393.68,307.763125,128.0,2.0,125.0,3.0,4650.95,0.0,3,1
SYNCID0000012742,CA,ON,PICKERING,7215,0.0,0.0,2023-09-20,2023-10-05,Holding Companies,47259.51,273.1763583815029,173.0,3.0,169.0,4.0,11868.55,0.0,0,1
SYNCID0000012743,CA,ON,SCARBOROUGH,nan,2.0,0.0,2023-05-07,2023-11-09,0,10822.5,832.5,13.0,3.0,5.0,8.0,4964.78,34.66,0,1
SYNCID0000012744,CA,ON,TORONTO,7215,0.0,0.0,2016-08-04,0,Holding Companies,859079.75,4853.557909604519,177.0,4.0,89.0,85.0,287801.5,0.0,0,1
SYNCID0000012745,CA,ON,MISSISSAUGA,6031,2.0,132729.0,2009-06-14,2010-06-22,Pharmacies,8691918.75,8588.852519762846,1012.0,4.0,727.0,284.0,3477741.33,-157.07,4,1
SYNCID0000012746,CA,BC,LANGLEY,6211,1.0,192010.0,2017-07-12,2019-12-28,Household Furniture Stores (With Appliances and Furnishings),22153.31,515.1932558139536,43.0,5.0,32.0,9.0,9341.98,-1.71,0,1
SYNCID0000012747,CA,0,other,4589,1.0,231124.0,0,2017-08-23,Other Transportation Industries n.e.c.,427950.77,847.4272673267327,505.0,5.0,467.0,37.0,191920.52,-263.14,4,1
SYNCID0000012748,CA,BC,VANCOUVER,9212,1.0,0.0,2019-06-21,2019-11-25,"Restaurants, Unlicensed (including Drive-Ins)",1873432.17,5132.690876712329,365.0,4.0,265.0,96.0,375279.52,0.0,4,1
SYNCID0000012749,CA,ON,TORONTO,other,1.0,368983.0,2018-03-01,2018-06-26,0,11699.74,688.22,17.0,4.0,17.0,0.0,6189.89,3.34,0,1
SYNCID0000012751,CA,ON,ORANGEVILLE,7512,0.0,0.0,2014-04-12,0,Operators of Non-Residential Buildings,241408.2,2028.640336134454,119.0,1.0,53.0,66.0,73370.29,2.11,3,1
SYNCID0000012752,CA,ON,0,7292,0.0,0.0,2023-10-08,2024-01-01,"Estate, Trust and Agency Funds",77467.75,4556.926470588235,17.0,1.0,9.0,8.0,28865.82,81.93,3,1
SYNCID0000012753,CA,BC,PENTICTON,4013,1.0,0.0,0,2023-12-20,Residential Renovation,84012.48999999999,383.6186757990867,219.0,3.0,210.0,9.0,12166.64,-453.61,0,1
SYNCID0000012754,CA,BC,KELOWNA,nan,1.0,46042.0,2009-05-27,2009-10-09,0,277770.04,2436.5792982456137,114.0,4.0,95.0,19.0,96001.27,-116.93,0,1
SYNCID0000012755,CA,ON,SCARBOROUGH,7292,0.0,0.0,2023-07-14,2023-08-08,"Estate, Trust and Agency Funds",1776.19,355.238,5.0,2.0,3.0,2.0,846.32,26.25,3,1
SYNCID0000012756,CA,0,other,4012,2.0,113114.0,2009-01-04,2009-05-26,Apartment and Other Multiple Housing,7585.34,210.70388888888888,36.0,1.0,36.0,0.0,1084.02,3.83,3,1
SYNCID0000012757,CA,ON,TORONTO,4561,1.0,0.0,2020-03-19,2020-11-16,General Freight Trucking Industry,12748.98,159.36225,80.0,1.0,78.0,2.0,1497.31,-221.23,3,1
SYNCID0000012758,CA,ON,NORTH YORK,7215,2.0,0.0,2022-02-23,2022-12-29,Holding Companies,12675.59,342.58351351351354,37.0,3.0,31.0,4.0,3560.9,0.0,0,1
SYNCID0000012759,CA,0,other,6359,0.0,394116.0,2016-12-15,2015-05-11,Other Motor Vehicle Repair Shops,80340.35,956.4327380952382,84.0,4.0,69.0,10.0,30397.01,0.0,0,1
SYNCID0000012760,CA,ON,RICHMOND HILL,7761,2.0,241988.0,1996-09-09,1996-11-18,Offices of Lawyers and Notaries,206994.27,4704.415227272727,44.0,5.0,31.0,9.0,132156.81,0.88,0,1
SYNCID0000012761,CA,0,other,4299,1.0,81638.0,2012-06-16,2012-09-22,Other Trade Work n.e.c.,1095034.67,5530.478131313131,198.0,3.0,161.0,37.0,527033.36,-4.2,0,1
SYNCID0000012762,CA,ON,RICHMOND HILL,7759,2.0,144893.0,1996-03-16,1996-10-03,Other Scientific and Technical Services,16066460.87,101686.46120253165,158.0,5.0,102.0,48.0,6895337.39,2.13,1,1
SYNCID0000012763,CA,NL,GANDER,7511,1.0,0.0,2013-06-16,2013-08-13,Operators of Residential Buildings and Dwellings,1009593.82,7263.26489208633,139.0,2.0,92.0,47.0,331758.53,0.12,3,1
SYNCID0000012764,CA,NS,KENTVILLE,7292,0.0,0.0,0,2022-11-19,"Estate, Trust and Agency Funds",3782.05,1260.6833333333334,3.0,1.0,3.0,0.0,1603.45,985.49,3,1
SYNCID0000012765,CA,AB,EDMONTON,8652,0.0,122335.0,2015-12-26,2016-01-01,"Offices of Physicians and Surgeons, Specialists",138194.19,1303.7187735849056,106.0,3.0,101.0,4.0,46598.8,-433.26,0,1
SYNCID0000012766,CA,0,other,7215,1.0,140984.0,2018-07-12,2019-10-27,Holding Companies,4275.52,4275.52,1.0,1.0,1.0,0.0,4275.52,4275.52,3,1
SYNCID0000012767,CA,BC,PORT ALBERNI,0122,1.0,0.0,2019-09-30,0,0,442750.33,2342.594338624339,189.0,4.0,137.0,46.0,97190.61,0.0,0,1
SYNCID0000012768,CA,0,other,other,0.0,1611549.0,1993-03-16,1993-08-02,0,14432.88,656.04,22.0,4.0,11.0,6.0,5901.57,0.0,0,1
SYNCID0000012769,CA,ON,KITCHENER,other,1.0,0.0,2022-08-27,2022-09-08,0,75140.23,988.6872368421052,76.0,3.0,65.0,10.0,32168.02,0.0,0,1
SYNCID0000012770,CA,QC,PIERREFONDS,9953,3.0,0.0,2022-11-03,2022-12-07,Janitorial Services,1384137.5899999999,20971.781666666666,66.0,4.0,33.0,5.0,1059363.01,0.0,0,1
SYNCID0000012771,CA,ON,MISSISSAUGA,7731,1.0,0.0,2023-03-20,2024-07-08,Offices of Chartered and Certified Accountants,3619.6499999999996,1206.55,3.0,2.0,3.0,0.0,2221.35,323.03,3,1
SYNCID0000012772,CA,AB,CALGARY,4272,1.0,0.0,2018-12-06,2019-04-05,Drywall Work,53581.78,1448.156216216216,37.0,2.0,1.0,0.0,7590.43,12.24,3,1
SYNCID0000012773,CA,ON,BRAMPTON,7771,1.0,0.0,2022-04-09,2022-11-17,Management Consulting Services,8192.14,1365.3566666666666,6.0,1.0,3.0,3.0,6213.09,138.41,3,1
SYNCID0000012774,CA,AB,CALGARY,9961,2.0,66313.0,2020-03-27,2020-10-11,Ticket and Travel Agencies,2733.79,911.2633333333333,3.0,3.0,2.0,0.0,2059.73,75.99,0,1
SYNCID0000012776,CA,AB,ST. ALBERT,6131,1.0,0.0,2022-11-16,2022-12-10,Women's Clothing Stores,25154.46,503.0892,50.0,3.0,36.0,10.0,13984.72,0.0,0,1
SYNCID0000012777,CA,AB,EDMONTON,8654,0.0,79124.0,2011-06-05,2011-10-30,"Offices of Dentists, Specialists",121437.18,8674.084285714285,14.0,1.0,10.0,4.0,70713.15,71.46,3,1
SYNCID0000012778,CA,AB,CALGARY,7611,1.0,0.0,0,2023-11-29,Insurance and Real Estate Agencies,3669381.78,6167.028201680672,595.0,5.0,434.0,159.0,482273.85,0.0,4,1
SYNCID0000012779,CA,ON,0,6921,1.0,23773.0,2015-10-11,2015-10-30,Direct Sellers,175724.12,634.3831046931408,277.0,4.0,209.0,15.0,25086.27,-109.64,0,1
SYNCID0000012780,CA,QC,MONTREAL,7292,0.0,0.0,2022-11-17,2023-08-03,"Estate, Trust and Agency Funds",11221.27,1122.127,10.0,1.0,0.0,0.0,7864.24,41.28,3,-1
SYNCID0000012781,CA,0,other,7771,0.0,422294.0,1995-11-08,1995-11-23,Management Consulting Services,1712.96,122.35428571428572,14.0,1.0,14.0,0.0,965.62,0.0,3,1
SYNCID0000012782,CA,NL,ST. JOHN'S,other,0.0,0.0,1916-11-29,1994-02-12,0,21951.14,422.1373076923077,52.0,3.0,46.0,6.0,9537.56,0.0,0,1
SYNCID0000012783,CA,0,other,4013,2.0,125883.0,2012-03-25,2012-07-23,Residential Renovation,81362.66,894.0951648351648,91.0,3.0,80.0,11.0,20958.9,0.0,0,1
SYNCID0000012785,CA,AB,SHERWOOD PARK,6599,0.0,0.0,0,2009-11-30,Other Retail Stores n.e.c.,25689.859999999997,1027.5944,25.0,1.0,25.0,0.0,21186.48,5.58,3,1
SYNCID0000012786,CA,ON,TORONTO,7761,1.0,392633.0,1966-11-05,1994-11-07,Offices of Lawyers and Notaries,1054833.97,8240.890390625,128.0,3.0,46.0,75.0,426535.45,0.01,0,1
SYNCID0000012787,CA,BC,CHILLIWACK,9114,10.0,1.0,2000-10-04,0,Guest Houses and Tourist Homes,60742.880000000005,2336.2646153846154,26.0,1.0,13.0,13.0,21841.68,23.04,3,1
SYNCID0000012788,CA,ON,HUNTSVILLE,7771,1.0,1.0,2022-04-13,2023-07-29,Management Consulting Services,829491.0999999999,276497.03333333327,3.0,2.0,3.0,0.0,551649.82,4.37,3,1
SYNCID0000012789,CA,BC,DUNCAN,8652,0.0,0.0,2017-05-06,2018-11-08,"Offices of Physicians and Surgeons, Specialists",136822.69,19546.09857142857,7.0,1.0,4.0,3.0,121103.92,125.53,3,1
SYNCID0000012790,CA,ON,TORONTO,7799,6.0,680674.0,1995-10-10,1995-12-04,Other Business Services n.e.c.,32769.42,1638.471,20.0,2.0,7.0,1.0,7062.59,7.65,3,1
SYNCID0000012791,CA,ON,BURLINGTON,7799,1.0,0.0,2022-06-19,2022-11-10,Other Business Services n.e.c.,5632.32,176.01,32.0,1.0,31.0,1.0,1804.03,0.0,3,1
SYNCID0000012793,CA,ON,TORONTO,7759,1.0,94554.0,2012-08-20,2013-10-05,Other Scientific and Technical Services,2568.72,151.10117647058823,17.0,1.0,17.0,0.0,640.49,0.0,3,1
SYNCID0000012794,CA,ON,TIMMINS,6331,2.0,621980.0,1991-07-18,1992-03-14,Gasoline Service Stations,656296.2,2594.056126482213,253.0,4.0,106.0,105.0,118570.0,4.3,0,1
SYNCID0000012795,CA,QC,MONTREAL,7731,4.0,0.0,2016-02-05,2017-05-09,Offices of Chartered and Certified Accountants,1186309.92,5226.034889867841,227.0,2.0,188.0,39.0,206861.81,-403.18,0,-1
SYNCID0000012796,CA,MB,WINNIPEG,9614,1.0,69130.0,2012-11-18,2012-11-23,Sound Recording Services,302494.41,1758.688430232558,172.0,5.0,91.0,37.0,62548.51,0.0,0,1
SYNCID0000012797,CA,ON,THORNHILL,6596,1.0,1003473.0,0,2011-12-27,Pet Stores,329770.07,2213.221946308725,149.0,1.0,146.0,3.0,274467.21,-106.0,3,1
SYNCID0000012798,CA,BC,VICTORIA,6413,0.0,299741.0,2021-05-04,2022-10-23,Other General Merchandise Stores,269.47,269.47,1.0,1.0,0.0,1.0,269.47,269.47,3,1
